provider,plz,weekly_parcels,n_stops,area_km2,hub_dist_km,b2c_share,parcels_per_stop,parcels_per_km2,schedule_size,schedule_weekdays,schedule_idx,ml_cost_eur,avg_wait_d,max_wait_d,service_penalty_eur
DPD,31832,2309,456,159.38246951696127,30.86,0.8237332178432222,5.06359649122807,14.487164159257047,2,"Tue,Fri",1,4080.635570645956,1.0,2.0,1154.5
FedEx,30159,9864,273,10.98727508223965,11.75,0.13118410381184104,36.13186813186813,897.7658178363655,6,"Mon,Tue,Wed,Thu,Fri,Sat",38,12375.760675349033,0.0,0.0,0.0
FedEx,30161,3810,80,1.7979843382791898,9.67,0.12808398950131233,47.625,2119.0395927733525,4,"Mon,Wed,Fri,Sat",25,4577.941412928074,0.3333333333333333,1.0,635.0
FedEx,30163,6210,263,19.436906373559538,7.51,0.1278582930756844,23.61216730038023,319.4952880180358,3,"Mon,Wed,Fri",6,6961.667933046549,0.5,1.0,1552.5
FedEx,30167,3775,132,5.368928981069905,8.96,0.12291390728476821,28.598484848484848,703.1197494528469,5,"Mon,Tue,Wed,Fri,Sat",34,4959.864295194271,0.16666666666666666,1.0,314.5833333333333
FedEx,30419,1709,136,23.77191867081394,5.53,0.1088355763604447,12.566176470588236,71.89154664651579,3,"Tue,Thu,Sat",13,2353.8972064837008,0.5,1.0,427.25
FedEx,30449,3703,204,12.46107802650201,12.7,0.13151498784769106,18.151960784313726,297.16530079697134,6,"Mon,Tue,Wed,Thu,Fri,Sat",38,5825.2219293490925,0.0,0.0,0.0
FedEx,30453,1516,106,9.157258958740023,10.07,0.12862796833773088,14.30188679245283,165.55172315543987,2,"Mon,Thu",0,1905.378097528609,1.0,2.0,758.0
FedEx,30455,612,85,6.967819653017212,11.34,0.13398692810457516,7.2,87.8323536595829,3,"Mon,Wed,Fri",6,1282.9794944990854,0.5,1.0,153.0
FedEx,30457,778,82,6.068989648841514,14.63,0.11953727506426735,9.487804878048781,128.19267209468867,3,"Wed,Thu,Sat",15,1301.408076010918,0.6666666666666666,2.0,259.3333333333333
FedEx,30519,2372,154,13.714884737746763,15.57,0.12436762225969646,15.402597402597403,172.95077905187696,3,"Mon,Wed,Fri",6,3338.674938743749,0.5,1.0,593.0
FedEx,30539,2429,81,19.21423828970633,18.41,0.11527377521613832,29.987654320987655,126.41666889815203,4,"Mon,Wed,Thu,Sat",24,3397.4965361279687,0.3333333333333333,1.0,404.8333333333333
FedEx,30559,3144,165,34.15472344529856,15.2,0.11577608142493638,19.054545454545455,92.05168957187898,4,"Mon,Tue,Wed,Fri",18,4598.862250973127,0.3333333333333333,1.0,524.0
FedEx,30625,2229,134,12.254281076148747,12.66,0.13593539703903096,16.634328358208954,181.8956155933487,3,"Mon,Wed,Fri",6,3202.3008585306816,0.5,1.0,557.25
FedEx,30655,2242,144,15.85072399205562,11.41,0.12176628010704728,15.569444444444445,141.44464323040953,3,"Mon,Wed,Fri",6,3175.7369630657167,0.5,1.0,560.5
FedEx,30657,3429,82,12.670949194485747,8.22,0.126275882181394,41.81707317073171,270.61903156333875,6,"Mon,Tue,Wed,Thu,Fri,Sat",38,4684.585010528717,0.0,0.0,0.0
FedEx,30823,878,113,12.528872220645557,8.07,0.11161731207289294,7.769911504424779,70.07813508970088,2,"Mon,Thu",0,1425.5638471581449,1.0,2.0,439.0
FedEx,30827,2757,137,67.00018830712914,7.42,0.12187159956474429,20.124087591240876,41.14913807946182,5,"Mon,Wed,Thu,Fri,Sat",36,4174.86503108889,0.16666666666666666,1.0,229.75
FedEx,30853,3029,152,12.833286131520445,4.82,0.13568834598877516,19.92763157894737,236.02684214764983,4,"Mon,Tue,Wed,Fri",18,4037.4010413087426,0.3333333333333333,1.0,504.8333333333333
FedEx,30855,9970,210,59.06346106841505,1.5,0.11825476429287864,47.476190476190474,168.80148605669143,6,"Mon,Tue,Wed,Thu,Fri,Sat",38,11175.280244194257,0.0,0.0,0.0
FedEx,30880,3498,184,33.960996603727956,22.05,0.1346483704974271,19.01086956521739,103.00051087476092,6,"Mon,Tue,Wed,Thu,Fri,Sat",38,5900.623938394634,0.0,0.0,0.0
FedEx,30890,1281,167,102.53407734275534,20.22,0.12646370023419204,7.6706586826347305,12.493407393893232,2,"Wed,Sat",2,2026.3104492047048,1.0,2.0,640.5
FedEx,30900,1597,207,173.55971997363926,10.92,0.10958046336881654,7.714975845410628,9.201443746524578,3,"Tue,Thu,Sat",13,2863.780539335531,0.5,1.0,399.25
FedEx,30916,3245,204,59.876286869182046,11.65,0.1226502311248074,15.906862745098039,54.195077378289824,3,"Tue,Thu,Sat",13,4294.373114410595,0.5,1.0,811.25
FedEx,30926,1266,152,53.8021301528445,10.98,0.10347551342812006,8.328947368421053,23.5306668416932,2,"Tue,Fri",1,1834.7225147051872,1.0,2.0,633.0
FedEx,30938,3131,151,153.22446344831192,16.47,0.1226445225167678,20.735099337748345,20.434073838713086,4,"Tue,Wed,Thu,Sat",28,4736.1233713119655,0.3333333333333333,1.0,521.8333333333333
FedEx,30952,979,132,37.755537878390655,17.01,0.12155260469867211,7.416666666666667,25.929970939715567,2,"Mon,Thu",0,1637.4403627233144,1.0,2.0,489.5
FedEx,30966,1063,102,31.832385676522556,18.53,0.10912511759172154,10.42156862745098,33.3936642638757,2,"Mon,Thu",0,1595.4418845670689,1.0,2.0,531.5
FedEx,30974,802,94,53.82702268136371,23.36,0.12344139650872818,8.53191489361702,14.899579431460417,2,"Wed,Sat",2,1348.559149735997,1.0,2.0,401.0
FedEx,30982,618,105,66.6831619829418,25.47,0.10355987055016182,5.885714285714286,9.26770689365466,2,"Mon,Thu",0,1415.1138170880272,1.0,2.0,309.0
FedEx,30989,876,128,43.13135688268341,16.61,0.12442922374429223,6.84375,20.310049655583654,2,"Mon,Thu",0,1612.469592359372,1.0,2.0,438.0
FedEx,31275,2133,246,129.47251256919432,24.61,0.10267229254571027,8.670731707317072,16.474539326330408,2,"Mon,Thu",0,3303.2843746391554,1.0,2.0,1066.5
FedEx,31303,1243,195,112.90680951768702,23.03,0.1255028157683025,6.374358974358974,11.009079127377895,2,"Tue,Fri",1,2140.637142489667,1.0,2.0,621.5
FedEx,31311,675,113,139.34872865781722,33.34,0.09037037037037036,5.9734513274336285,4.8439623848849065,2,"Wed,Sat",2,1521.9301181136577,1.0,2.0,337.5
FedEx,31319,751,119,101.18549289373648,25.21,0.10252996005326231,6.310924369747899,7.422012568429046,2,"Wed,Sat",2,1433.8429821132474,1.0,2.0,375.5
FedEx,31515,2478,249,125.18180774883541,19.63,0.11259079903147699,9.951807228915662,19.795208621462436,3,"Mon,Wed,Fri",6,4057.243945604242,0.5,1.0,619.5
FedEx,31535,2005,237,357.6158854957556,17.87,0.114214463840399,8.459915611814345,5.606574208023532,2,"Mon,Thu",0,3258.091762980669,1.0,2.0,1002.5
FedEx,31832,1068,182,159.38246951696127,29.81,0.10393258426966293,5.868131868131868,6.700862417534225,2,"Tue,Fri",1,2198.7435999664785,1.0,2.0,534.0
GLS,30159,3332,208,6.211813374113814,11.0,0.8229291716686674,16.01923076923077,536.3973125601746,5,"Mon,Tue,Wed,Thu,Sat",33,4762.0513016197965,0.16666666666666666,1.0,277.66666666666663
GLS,30161,1649,80,1.7979843382791898,12.21,0.8065494238932687,20.6125,917.1381334601728,3,"Tue,Thu,Sat",13,2103.1186060387727,0.5,1.0,412.25
GLS,30163,2801,162,6.17992293720077,13.11,0.8625490896108533,17.290123456790123,453.2418977490888,4,"Tue,Thu,Fri,Sat",30,4081.6451418665247,0.3333333333333333,1.0,466.8333333333333
GLS,30165,1358,86,4.951012974183712,14.79,0.8733431516936672,15.790697674418604,274.2873038469259,5,"Mon,Tue,Thu,Fri,Sat",35,2107.959669072672,0.16666666666666666,1.0,113.16666666666666
GLS,30167,2147,133,5.368928981069905,13.23,0.8574755472752679,16.142857142857142,399.8935369735794,5,"Mon,Tue,Wed,Thu,Fri",32,3394.8580359169982,0.16666666666666666,1.0,178.91666666666666
GLS,30173,1424,83,4.775461708125837,9.02,0.8890449438202247,17.156626506024097,298.19106235883913,4,"Mon,Tue,Thu,Fri",20,1893.0314937623543,0.3333333333333333,1.0,237.33333333333331
GLS,30179,1034,89,8.305970462175056,15.58,0.9003868471953579,11.617977528089888,124.48876440251992,3,"Mon,Tue,Thu",3,1539.9594959222359,0.6666666666666666,2.0,344.66666666666663
GLS,30419,2617,248,23.77191867081394,17.6,0.8914787925105082,10.55241935483871,110.08787453126497,3,"Tue,Thu,Sat",13,4024.5031585495653,0.5,1.0,654.25
GLS,30449,1981,150,5.186686836161483,10.84,0.851085310449268,13.206666666666667,381.93938878061914,3,"Tue,Wed,Sat",11,2559.7379342406603,0.6666666666666666,2.0,660.3333333333333
GLS,30453,1373,125,9.157258958740023,13.29,0.8900218499635834,10.984,149.9356964989571,3,"Mon,Wed,Fri",6,2116.452550555072,0.5,1.0,343.25
GLS,30455,1201,149,6.967819653017212,13.26,0.9059117402164862,8.060402684563758,172.36381821104422,2,"Tue,Fri",1,1765.4017481490728,1.0,2.0,600.5
GLS,30457,1189,128,6.068989648841514,10.08,0.8881412952060556,9.2890625,195.91399372825813,3,"Wed,Fri,Sat",16,1828.5605369390876,0.6666666666666666,2.0,396.3333333333333
GLS,30459,1169,113,7.274391190340525,9.13,0.8913601368691189,10.345132743362832,160.70073349262336,3,"Mon,Wed,Fri",6,1710.9531825951844,0.5,1.0,292.25
GLS,30519,2084,224,13.714884737746763,6.3,0.8886756238003839,9.303571428571429,151.95169626648888,3,"Mon,Wed,Fri",6,3103.2197364008243,0.5,1.0,521.0
GLS,30539,1310,145,19.21423828970633,5.29,0.8816793893129771,9.03448275862069,68.1786069397197,3,"Tue,Thu,Sat",13,2057.2477137272713,0.5,1.0,327.5
GLS,30559,2040,208,19.484913733542946,8.92,0.8931372549019608,9.807692307692308,104.6963834634882,2,"Mon,Thu",0,2497.1479270772943,1.0,2.0,1020.0
GLS,30625,1185,105,8.86389555258122,10.34,0.8919831223628693,11.285714285714286,133.68839839893204,3,"Mon,Wed,Fri",6,1727.6088731405662,0.5,1.0,296.25
GLS,30627,774,78,3.3903855235675273,11.43,0.8617571059431525,9.923076923076923,228.29262177404527,3,"Wed,Thu,Sat",15,1146.1544992872437,0.6666666666666666,2.0,258.0
GLS,30629,1080,116,14.669809711755617,12.94,0.9092592592592592,9.310344827586206,73.62058685291225,2,"Mon,Thu",0,1486.751301571754,1.0,2.0,540.0
GLS,30655,1383,124,4.462508901721823,13.05,0.8633405639913232,11.153225806451612,309.91534817250016,3,"Mon,Wed,Fri",6,2066.1848318900384,0.5,1.0,345.75
GLS,30657,1325,127,12.670949194485747,16.66,0.8739622641509434,10.433070866141732,104.56990866766516,3,"Tue,Thu,Sat",13,2177.0198719252976,0.5,1.0,331.25
GLS,30659,1138,124,11.3882150903338,14.84,0.8822495606326889,9.17741935483871,99.9278632316949,3,"Tue,Thu,Sat",13,1910.6977490167726,0.5,1.0,284.5
GLS,30823,1687,209,12.528872220645557,21.76,0.8565500889152341,8.07177033492823,134.64899077030228,3,"Tue,Thu,Sat",13,2806.1317083972467,0.5,1.0,421.75
GLS,30826,1480,214,56.38950461206911,26.25,0.9614864864864865,6.91588785046729,26.24601883243418,2,"Mon,Thu",0,2460.760478553934,1.0,2.0,740.0
GLS,30827,1331,133,10.610683695060029,22.43,0.873779113448535,10.007518796992482,125.43960768707751,3,"Tue,Thu,Sat",13,2334.8680615206217,0.5,1.0,332.75
GLS,30851,1137,95,4.12190647126244,17.37,0.8865435356200527,11.968421052631578,275.8432312637517,4,"Tue,Thu,Fri,Sat",30,1888.8731416873761,0.3333333333333333,1.0,189.5
GLS,30853,1083,117,8.711379660258004,18.94,0.8596491228070176,9.256410256410257,124.32014700733694,3,"Mon,Wed,Thu",5,1729.6709458059408,0.6666666666666666,2.0,361.0
GLS,30855,5111,262,58.08159729436245,22.3,0.8741929172373313,19.50763358778626,87.99689123728845,4,"Mon,Tue,Thu,Sat",21,7117.723341026169,0.3333333333333333,1.0,851.8333333333333
GLS,30880,2630,305,33.960996603727956,1.58,0.8809885931558935,8.62295081967213,77.44177918828508,3,"Mon,Wed,Fri",6,3611.2153544041907,0.5,1.0,657.5
GLS,30890,2471,436,102.53407734275534,23.44,0.9591258599757183,5.66743119266055,24.09930497291973,2,"Tue,Fri",1,3956.20843441139,1.0,2.0,1235.5
GLS,30900,2487,490,173.55971997363926,31.36,0.9557700040209087,5.075510204081633,14.329361676647856,2,"Tue,Fri",1,4303.996486636318,1.0,2.0,1243.5
GLS,30916,2276,308,59.876286869182046,19.31,0.914323374340949,7.3896103896103895,38.01170912572809,3,"Tue,Thu,Sat",13,3744.324200164165,0.5,1.0,569.0
GLS,30926,2421,381,53.8021301528445,20.06,0.9083023543990086,6.354330708661418,44.998218344185815,3,"Mon,Wed,Fri",6,4245.274759838349,0.5,1.0,605.25
GLS,30938,1873,321,153.22446344831192,28.43,0.9087026161238655,5.834890965732087,12.22389661447129,2,"Mon,Thu",0,3275.6394162232073,1.0,2.0,936.5
GLS,30952,1710,259,37.755537878390655,11.4,0.9280701754385965,6.602316602316602,45.291369057112995,3,"Tue,Thu,Sat",13,2790.6289489737937,0.5,1.0,427.5
GLS,30966,1619,220,31.832385676522556,6.33,0.9104385423100679,7.359090909090909,50.86015281581821,3,"Tue,Thu,Sat",13,2554.201982644792,0.5,1.0,404.75
GLS,30974,1120,214,53.82702268136371,16.59,0.9553571428571429,5.233644859813084,20.807392722238983,2,"Tue,Fri",1,2013.907997894071,1.0,2.0,560.0
GLS,30982,1154,209,66.6831619829418,6.34,0.9566724436741768,5.521531100478469,17.305718050610803,2,"Tue,Fri",1,1807.7136662945056,1.0,2.0,577.0
GLS,30989,1172,231,43.13135688268341,16.28,0.9044368600682594,5.073593073593074,27.172806160210097,2,"Mon,Thu",0,1998.87448126425,1.0,2.0,586.0
GLS,31275,3227,507,129.47251256919432,17.38,0.9383328168577626,6.3648915187376724,24.92420928554535,3,"Mon,Wed,Fri",6,5455.020889063246,0.5,1.0,806.75
GLS,31303,2208,407,112.90680951768702,24.81,0.9248188405797102,5.425061425061425,19.555950694489454,2,"Wed,Sat",2,3844.3607347453553,1.0,2.0,1104.0
GLS,31311,1483,326,139.34872865781722,30.96,0.9824679703304113,4.549079754601227,10.642364765606395,2,"Mon,Thu",0,2998.3238465286304,1.0,2.0,741.5
GLS,31319,1985,357,101.18549289373648,11.04,0.9335012594458438,5.560224089635854,19.617436682199273,2,"Tue,Fri",1,2833.3706479526118,1.0,2.0,992.5
GLS,31515,3284,472,125.18180774883541,33.59,0.9238733252131547,6.9576271186440675,26.23384387121979,3,"Tue,Thu,Sat",13,6114.9801063463,0.5,1.0,821.0
GLS,31535,3227,705,357.6158854957556,38.52,0.9668422683607065,4.577304964539007,9.023648363736626,2,"Tue,Fri",1,6098.156061388669,1.0,2.0,1613.5
GLS,31832,2069,440,159.38246951696127,16.88,0.9540840985983567,4.702272727272727,12.981352380035872,2,"Tue,Fri",1,3513.834376855196,1.0,2.0,1034.5
Hermes,30159,4412,207,6.211813374113814,9.13,0.9397098821396193,21.314009661835748,710.2595867393428,5,"Tue,Wed,Thu,Fri,Sat",37,5895.969396388617,0.16666666666666666,1.0,367.66666666666663
Hermes,30161,2187,80,1.7979843382791898,7.9,0.9391860996799268,27.3375,1216.3620969541528,5,"Mon,Tue,Wed,Thu,Fri",32,2901.799740026365,0.16666666666666666,1.0,182.25
Hermes,30163,2318,93,2.603733329707664,6.63,0.9378774805867127,24.9247311827957,890.2601405268547,5,"Mon,Tue,Wed,Thu,Fri",32,2857.412015399417,0.16666666666666666,1.0,193.16666666666666
Hermes,30165,1888,89,4.951012974183712,5.34,0.944385593220339,21.213483146067414,381.3361043173756,3,"Mon,Wed,Fri",6,2183.318101061986,0.5,1.0,472.0
Hermes,30167,2918,135,5.368928981069905,7.27,0.9482522275531186,21.614814814814814,543.4975970605052,4,"Mon,Wed,Thu,Fri",23,3764.4462621733373,0.3333333333333333,1.0,486.3333333333333
Hermes,30173,1982,82,4.775461708125837,11.08,0.9455095862764884,24.170731707317074,415.03840280563145,4,"Tue,Wed,Fri,Sat",29,2738.927143044899,0.3333333333333333,1.0,330.3333333333333
Hermes,30177,1604,76,3.576189607493106,7.86,0.9532418952618454,21.105263157894736,448.52207965684386,3,"Tue,Thu,Sat",13,2062.60248254921,0.5,1.0,401.0
Hermes,30179,1492,88,8.305970462175056,5.02,0.9638069705093834,16.954545454545453,179.62982252278502,3,"Mon,Wed,Fri",6,2032.0476768195558,0.5,1.0,373.0
Hermes,30419,3791,253,23.77191867081394,4.3,0.9649169084674228,14.984189723320158,159.473875562868,3,"Mon,Wed,Fri",6,4746.677166942719,0.5,1.0,947.75
Hermes,30449,2752,147,5.186686836161483,9.65,0.9440406976744186,18.72108843537415,530.5891963272406,5,"Mon,Tue,Thu,Fri,Sat",35,4046.957052464264,0.16666666666666666,1.0,229.33333333333331
Hermes,30453,1923,127,9.157258958740023,8.55,0.9469578783151326,15.141732283464567,209.99733748542934,3,"Tue,Wed,Sat",11,2514.732262958551,0.6666666666666666,2.0,641.0
Hermes,30455,1769,152,6.967819653017212,9.92,0.966647823629169,11.638157894736842,253.8814274898728,3,"Mon,Wed,Fri",6,2652.2895410715637,0.5,1.0,442.25
Hermes,30457,1718,130,6.068989648841514,13.07,0.9516880093131548,13.215384615384615,283.0784198697624,3,"Tue,Thu,Sat",13,2420.294013312674,0.5,1.0,429.5
Hermes,30459,1718,121,7.274391190340525,11.99,0.9732246798603027,14.198347107438016,236.17096675819244,3,"Wed,Fri,Sat",16,2431.9908256596045,0.6666666666666666,2.0,572.6666666666666
Hermes,30519,2920,229,13.714884737746763,13.8,0.9595890410958904,12.751091703056769,212.90736712962934,3,"Mon,Wed,Fri",6,4184.744687380409,0.5,1.0,730.0
Hermes,30539,1846,149,19.21423828970633,16.65,0.9712892741061755,12.389261744966444,96.07458657307066,3,"Mon,Wed,Fri",6,2846.1659976035467,0.5,1.0,461.5
Hermes,30559,2928,216,19.484913733542946,14.22,0.9648224043715847,13.555555555555555,150.27010332406542,3,"Tue,Thu,Sat",13,4205.5936619925305,0.5,1.0,732.0
Hermes,30625,1721,112,8.86389555258122,10.86,0.9639744334689134,15.366071428571429,194.15842501650806,3,"Tue,Thu,Sat",13,2558.2634078256197,0.5,1.0,430.25
Hermes,30627,1110,80,3.3903855235675273,11.3,0.9693693693693693,13.875,327.3963955674293,6,"Mon,Tue,Wed,Thu,Fri,Sat",38,1948.6603766051073,0.0,0.0,0.0
Hermes,30629,1544,120,14.669809711755617,13.03,0.9637305699481865,12.866666666666667,105.25017231564492,2,"Mon,Thu",0,2017.5039566800824,1.0,2.0,772.0
Hermes,30655,1982,134,4.462508901721823,9.19,0.9576185671039354,14.791044776119403,444.14477229059673,3,"Tue,Wed,Sat",11,2573.7373382207106,0.6666666666666666,2.0,660.6666666666666
Hermes,30657,1834,133,12.670949194485747,6.89,0.9689203925845147,13.789473684210526,144.74053773320597,3,"Mon,Wed,Fri",6,2510.2750686393756,0.5,1.0,458.5
Hermes,30659,1587,126,11.3882150903338,10.33,0.9571518588531821,12.595238095238095,139.3545860709137,3,"Mon,Wed,Fri",6,2360.7795992776614,0.5,1.0,396.75
Hermes,30823,2384,216,12.528872220645557,8.05,0.9643456375838926,11.037037037037036,190.28049436656823,3,"Tue,Thu,Sat",13,3261.85363848591,0.5,1.0,596.0
Hermes,30826,2156,221,56.38950461206911,9.0,0.9948979591836735,9.755656108597286,38.234065272113575,3,"Wed,Thu,Sat",15,3142.95209971616,0.6666666666666666,2.0,718.6666666666666
Hermes,30827,1865,139,10.610683695060029,5.18,0.967828418230563,13.417266187050359,175.76624217610785,3,"Mon,Wed,Fri",6,2494.8547349104288,0.5,1.0,466.25
Hermes,30851,1650,95,4.12190647126244,3.44,0.9503030303030303,17.36842105263158,400.3002036809062,3,"Tue,Thu,Sat",13,1961.7895187970566,0.5,1.0,412.5
Hermes,30853,1477,121,8.711379660258004,3.75,0.963439404197698,12.206611570247935,169.54834453355187,2,"Wed,Sat",2,1765.732411007775,1.0,2.0,738.5
Hermes,30855,7102,261,58.08159729436245,2.52,0.951422134609969,27.21072796934866,122.27625152948984,6,"Mon,Tue,Wed,Thu,Fri,Sat",38,8845.062774083795,0.0,0.0,0.0
Hermes,30880,3668,312,33.960996603727956,20.27,0.9667393675027263,11.756410256410257,108.00625325575272,3,"Tue,Thu,Sat",13,5396.572941147828,0.5,1.0,917.0
Hermes,30890,3618,454,102.53407734275534,19.74,0.9947484798231067,7.969162995594714,35.285829782283926,3,"Mon,Wed,Fri",6,5856.51402505011,0.5,1.0,904.5
Hermes,30900,3644,527,173.55971997363926,12.32,0.9950603732162459,6.9146110056926,20.99565498580812,3,"Tue,Thu,Sat",13,5794.30877611144,0.5,1.0,911.0
Hermes,30916,3232,310,59.876286869182046,10.8,0.9789603960396039,10.425806451612903,53.97796304672811,3,"Tue,Thu,Sat",13,4461.027522928036,0.5,1.0,808.0
Hermes,30926,3537,393,53.8021301528445,10.52,0.9770992366412213,9.0,65.7408914842566,3,"Mon,Wed,Fri",6,5076.890256385299,0.5,1.0,884.25
Hermes,30938,2656,334,153.22446344831192,16.57,0.9917168674698795,7.952095808383233,17.334046667397622,3,"Tue,Thu,Sat",13,4440.333542933429,0.5,1.0,664.0
Hermes,30952,2488,274,37.755537878390655,15.6,0.9815112540192926,9.08029197080292,65.89761766906264,3,"Tue,Thu,Sat",13,3938.497523149383,0.5,1.0,622.0
Hermes,30966,2313,229,31.832385676522556,16.87,0.9766536964980544,10.100436681222707,72.66184895799105,3,"Mon,Wed,Fri",6,3606.8521337328525,0.5,1.0,578.25
Hermes,30974,1616,228,53.82702268136371,22.19,0.9907178217821783,7.087719298245614,30.02209521351625,3,"Mon,Wed,Fri",6,3002.7407869468093,0.5,1.0,404.0
Hermes,30982,1680,220,66.6831619829418,23.78,0.986904761904762,7.636363636363637,25.193766312847618,3,"Tue,Thu,Sat",13,3041.6740899101387,0.5,1.0,420.0
Hermes,30989,1681,242,43.13135688268341,15.58,0.9797739440809042,6.946280991735537,38.97396514958462,3,"Tue,Thu,Sat",13,2982.7790756492363,0.5,1.0,420.25
Hermes,31275,4698,528,129.47251256919432,23.26,0.9895700297999148,8.897727272727273,36.28569421242394,3,"Mon,Wed,Fri",6,7124.088935616795,0.5,1.0,1174.5
Hermes,31303,3161,425,112.90680951768702,22.27,0.9838658652325214,7.437647058823529,27.99653992087009,3,"Tue,Thu,Sat",13,5413.237011813552,0.5,1.0,790.25
Hermes,31311,2196,345,139.34872865781722,32.49,1.0,6.3652173913043475,15.759024292158896,3,"Tue,Thu,Sat",13,4483.523282256472,0.5,1.0,549.0
Hermes,31319,2907,378,101.18549289373648,23.57,0.9907120743034056,7.690476190476191,28.72941482879259,2,"Tue,Fri",1,4212.36266761751,1.0,2.0,1453.5
Hermes,31515,4758,503,125.18180774883541,20.37,0.9865489701555276,9.459244532803181,38.00871776469664,3,"Tue,Thu,Sat",13,7078.063725524478,0.5,1.0,1189.5
Hermes,31535,4780,777,357.6158854957556,19.5,0.9968619246861925,6.151866151866152,13.366296615637149,3,"Mon,Wed,Fri",6,8262.873424518333,0.5,1.0,1195.0
Hermes,31832,3015,458,159.38246951696127,28.44,0.9933665008291874,6.58296943231441,18.916760476466,3,"Mon,Wed,Fri",6,5654.724532086253,0.5,1.0,753.75
UPS,30159,11805,282,10.98727508223965,10.54,0.19407030919102075,41.861702127659576,1074.4247242050178,6,"Mon,Tue,Wed,Thu,Fri,Sat",38,14165.87917428254,0.0,0.0,0.0
UPS,30161,4726,80,1.7979843382791898,8.59,0.19974608548455353,59.075,2628.4989804322477,6,"Mon,Tue,Wed,Thu,Fri,Sat",38,5895.557144045547,0.0,0.0,0.0
UPS,30163,5283,215,14.485893399375826,6.02,0.18833995835699413,24.572093023255814,364.6996325561554,5,"Mon,Tue,Thu,Fri,Sat",35,6430.4243048760345,0.16666666666666666,1.0,440.25
UPS,30165,2701,77,4.951012974183712,6.57,0.1769714920399852,35.077922077922075,545.5449246616693,4,"Tue,Thu,Fri,Sat",30,3172.2301259603664,0.3333333333333333,1.0,450.16666666666663
UPS,30167,4551,137,5.368928981069905,8.81,0.18611294221050317,33.21897810218978,847.6550939761341,5,"Mon,Tue,Wed,Thu,Fri",32,5743.996762787215,0.16666666666666666,1.0,379.25
UPS,30419,2053,153,23.77191867081394,7.09,0.15245981490501706,13.418300653594772,86.3624021447027,3,"Mon,Wed,Thu",5,2762.649025602387,0.6666666666666666,2.0,684.3333333333333
UPS,30449,4685,209,12.46107802650201,12.33,0.18975453575240128,22.416267942583733,375.9706816726467,3,"Tue,Thu,Sat",13,5619.328204396037,0.5,1.0,1171.25
UPS,30453,1821,118,9.157258958740023,10.59,0.17353102690829214,15.432203389830509,198.85863315702903,3,"Tue,Thu,Sat",13,2511.369741878119,0.5,1.0,455.25
UPS,30455,812,99,6.967819653017212,12.14,0.17364532019704434,8.202020202020202,116.5357372084662,2,"Wed,Sat",2,1159.4294444567931,1.0,2.0,406.0
UPS,30457,1021,93,6.068989648841514,14.87,0.1772771792360431,10.978494623655914,168.23228561526625,3,"Mon,Wed,Sat",7,1536.1965447593548,0.6666666666666666,2.0,340.3333333333333
UPS,30519,3064,178,13.714884737746763,14.32,0.17787206266318537,17.213483146067414,223.40690852232336,3,"Mon,Wed,Fri",6,4017.931475026338,0.5,1.0,766.0
UPS,30539,2701,96,19.21423828970633,16.42,0.1554979637171418,28.135416666666668,140.5728376673152,5,"Mon,Tue,Thu,Fri,Sat",35,4223.5429030973855,0.16666666666666666,1.0,225.08333333333331
UPS,30559,3087,141,19.484913733542946,13.47,0.15840621963070942,21.893617021276597,158.43026262342553,3,"Mon,Wed,Fri",6,3963.729224437011,0.5,1.0,771.75
UPS,30625,2727,148,12.254281076148747,10.42,0.18775210854418775,18.425675675675677,222.53447452806728,5,"Mon,Wed,Thu,Fri,Sat",36,4146.320088566637,0.16666666666666666,1.0,227.25
UPS,30655,1218,93,4.462508901721823,8.22,0.19540229885057472,13.096774193548388,272.9406320130912,4,"Wed,Thu,Fri,Sat",31,1682.42570581451,0.5,2.0,304.5
UPS,30657,3745,96,12.670949194485747,5.0,0.17409879839786382,39.010416666666664,295.55796827200453,4,"Mon,Wed,Fri,Sat",25,4190.943402815379,0.3333333333333333,1.0,624.1666666666666
UPS,30659,2385,158,26.058024802089417,10.16,0.189937106918239,15.094936708860759,91.52650740468874,3,"Mon,Wed,Fri",6,3122.1979005595713,0.5,1.0,596.25
UPS,30823,1337,141,12.528872220645557,11.23,0.2243829468960359,9.4822695035461,106.71351550675408,3,"Mon,Wed,Fri",6,2161.1117274558633,0.5,1.0,334.25
UPS,30826,1105,77,56.38950461206911,11.69,0.19276018099547512,14.35064935064935,19.595845141783627,3,"Mon,Wed,Fri",6,1769.395345930382,0.5,1.0,276.25
UPS,30827,2105,92,10.610683695060029,8.21,0.1819477434679335,22.880434782608695,198.38495430600912,5,"Mon,Tue,Wed,Thu,Sat",33,3034.103598783989,0.16666666666666666,1.0,175.41666666666666
UPS,30853,3668,167,12.833286131520445,2.1,0.195474372955289,21.964071856287426,285.81923307942543,5,"Mon,Tue,Wed,Fri,Sat",34,4827.3488886867735,0.16666666666666666,1.0,305.66666666666663
UPS,30855,11475,226,59.06346106841505,2.73,0.17437908496732027,50.77433628318584,194.28255290877973,6,"Mon,Tue,Wed,Thu,Fri,Sat",38,12380.959045056139,0.0,0.0,0.0
UPS,30880,4190,221,33.960996603727956,20.44,0.19164677804295943,18.959276018099548,123.37682691973936,4,"Mon,Tue,Thu,Fri",20,6152.351633319449,0.3333333333333333,1.0,698.3333333333333
