provider,plz,penalty,share_willing,total_eur,baseline_eur,saving_pct,area_km2,hub_dist_km,n_stops,weekly_parcels,raumtyp_3
DHL,30163,0.4,0.2,9914.04927442146,9914.04927442146,0.0,2.603733329707664,1.7,95,10484,urban
DHL,30165,0.4,0.2,8565.397376626115,8565.397376626115,0.0,4.951012974183712,1.88,94,8599,urban
DHL,30167,0.4,0.2,13540.33589751315,13540.33589751315,0.0,5.368928981069905,1.39,142,13892,urban
DHL,30169,0.4,0.2,5441.748523674446,5441.748523674446,0.0,2.9960433745102675,2.4,76,5294,urban
DHL,30173,0.4,0.2,8900.020227394843,8900.020227394843,0.0,4.775461708125837,3.83,88,8547,urban
DHL,30177,0.4,0.2,6717.193405547422,6717.193405547422,0.0,3.576189607493106,2.83,80,6260,urban
DHL,30179,0.4,0.2,7015.019470078845,7015.019470078845,0.0,8.305970462175056,3.55,96,6322,suburban
DHL,30419,0.4,0.2,15260.397562746597,15260.397562746597,0.0,23.77191867081394,5.16,274,14775,suburban
DHL,30449,0.4,0.2,7432.014762814106,7432.014762814106,0.0,2.190643461651216,1.56,91,7431,urban
DHL,30453,0.4,0.2,8728.871611104647,8728.871611104647,0.0,9.157258958740025,2.98,148,8150,suburban
DHL,30455,0.4,0.2,7560.480077937329,7560.480077937329,0.0,6.967819653017212,3.04,160,6748,suburban
DHL,30457,0.4,0.2,7333.849598031452,7333.849598031452,0.0,6.068989648841514,2.4,139,6736,suburban
DHL,30459,0.4,0.2,6748.368740605874,6748.368740605874,0.0,7.274391190340525,1.24,125,6561,urban
DHL,30519,0.4,0.2,13335.327593044716,13335.327593044716,0.0,13.714884737746765,5.03,248,12645,urban
DHL,30539,0.4,0.2,9296.282509988963,9296.282509988963,0.0,19.21423828970633,3.99,164,8372,rural
DHL,30559,0.4,0.2,12462.482929522981,12462.482929522981,0.0,19.484913733542943,1.93,224,12320,suburban
DHL,30625,0.4,0.2,8084.182917612831,8084.182917612831,0.0,8.86389555258122,4.99,117,7084,urban
DHL,30627,0.4,0.2,5566.459185356654,5566.459185356654,0.0,3.390385523567528,4.61,82,4809,suburban
DHL,30629,0.4,0.2,6830.019894903581,6830.019894903581,0.0,14.669809711755615,4.28,124,5907,suburban
DHL,30655,0.4,0.2,8770.048460462032,8770.048460462032,0.0,4.462508901721823,5.25,139,7945,suburban
DHL,30657,0.4,0.2,9997.913539537092,9997.913539537092,0.0,12.670949194485749,6.56,140,9056,rural
DHL,30659,0.4,0.2,7841.281218861646,7841.281218861646,0.0,11.3882150903338,7.01,131,6829,suburban
DHL,30823,0.4,0.2,10202.29191336214,10202.29191336214,0.0,12.528872220645557,3.26,227,9437,suburban
DHL,30826,0.4,0.2,9289.171862330428,9289.171862330428,0.0,56.38950461206911,1.44,239,8281,rural
DHL,30827,0.4,0.2,8499.259441991915,8499.259441991915,0.0,10.610683695060027,3.25,153,8048,suburban
DHL,30851,0.4,0.2,7091.396611882496,7091.396611882496,0.0,4.12190647126244,5.02,97,6654,suburban
DHL,30853,0.4,0.2,8087.121413003322,8087.121413003322,0.0,8.711379660258004,6.98,132,7164,suburban
DHL,30855,0.4,0.2,33181.974645551454,33181.974645551454,0.0,59.06346106841505,5.9,278,32854,suburban
DHL,30880,0.4,0.2,17626.17972557684,17626.17972557684,0.0,33.96099660372796,5.11,360,16161,suburban
DHL,30890,0.4,0.2,16098.044263724361,16098.044263724361,0.0,102.53407734275534,4.73,504,13989,rural
DHL,30900,0.4,0.2,17593.529073393336,17593.529073393336,0.0,173.55971997363926,4.94,590,14609,rural
DHL,30916,0.4,0.2,17062.590954336305,17062.590954336305,0.0,59.876286869182046,11.0,355,14499,suburban
DHL,30926,0.4,0.2,14775.4174568136,14775.4174568136,0.0,53.8021301528445,0.37,429,13519,rural
DHL,30938,0.4,0.2,14888.20103197316,14888.20103197316,0.0,153.22446344831192,10.53,355,12030,rural
DHL,30952,0.4,0.2,11029.332668750209,11029.332668750209,0.0,37.755537878390655,5.68,286,9709,suburban
DHL,30966,0.4,0.2,10564.896592403224,10564.896592403224,0.0,31.83238567652256,5.52,237,9182,rural
DHL,30974,0.4,0.2,7602.589230059956,7602.589230059956,0.0,53.82702268136371,1.4,244,6515,rural
DHL,30982,0.4,0.2,8026.683955967339,8026.683955967339,0.0,66.6831619829418,2.77,239,6551,rural
DHL,30989,0.4,0.2,8197.588934134921,8197.588934134921,0.0,43.13135688268341,5.72,271,6841,rural
DHL,31275,0.4,0.2,20490.51279819747,20490.51279819747,0.0,129.47251256919432,2.93,571,18743,suburban
DHL,31303,0.4,0.2,14494.326252546625,14494.326252546625,0.0,112.90680951768702,1.84,468,12605,rural
DHL,31311,0.4,0.2,10485.698502104207,10485.698502104207,0.0,139.34872865781722,3.81,380,8577,rural
DHL,31319,0.4,0.2,12204.762656945873,12204.762656945873,0.0,101.18549289373648,0.58,411,10967,rural
DHL,31515,0.4,0.2,21088.897809861297,21088.897809861297,0.0,125.1818077488354,5.28,537,19286,rural
DHL,31535,0.4,0.2,22512.716761824166,22512.716761824166,0.0,357.6158854957556,5.5,880,18533,rural
DHL,31832,0.4,0.2,14457.781202836444,14457.781202836444,0.0,159.3824695169613,4.65,515,11902,rural
Amazon,30159,0.4,0.2,11555.196270293998,11555.196270293998,0.0,6.211813374113814,13.81,221,9019,urban
Amazon,30161,0.4,0.2,6224.7449789257325,6224.7449789257325,0.0,1.7979843382791898,12.74,83,4512,urban
Amazon,30163,0.4,0.2,5889.0064831046275,5889.0064831046275,0.0,2.603733329707664,12.41,93,4469,urban
Amazon,30165,0.4,0.2,4750.233821598029,4750.233821598029,0.0,4.951012974183712,10.52,92,3574,urban
Amazon,30167,0.4,0.2,7175.254343343608,7175.254343343608,0.0,5.368928981069905,10.65,139,5730,urban
Amazon,30173,0.4,0.2,5164.654397653723,5164.654397653723,0.0,4.775461708125837,15.11,87,3759,urban
Amazon,30177,0.4,0.2,4343.242376782357,4343.242376782357,0.0,3.576189607493106,13.99,79,2906,urban
Amazon,30179,0.4,0.2,4390.652005410074,4390.652005410074,0.0,8.305970462175056,12.08,95,2781,suburban
Amazon,30419,0.4,0.2,8519.368501277868,8519.368501277868,0.0,23.77191867081394,6.74,265,6859,suburban
Amazon,30449,0.4,0.2,7005.60345798299,7005.60345798299,0.0,5.186686836161483,12.61,159,5275,urban
Amazon,30453,0.4,0.2,4970.930164967193,4970.930164967193,0.0,9.157258958740025,9.82,139,3593,suburban
Amazon,30455,0.4,0.2,4820.378887430032,4820.378887430032,0.0,6.967819653017212,9.84,158,3165,suburban
Amazon,30457,0.4,0.2,4934.7989617734975,4934.7989617734975,0.0,6.068989648841514,13.37,135,3134,suburban
Amazon,30459,0.4,0.2,4858.408897775894,4858.408897775894,0.0,7.274391190340525,13.92,124,3087,urban
Amazon,30519,0.4,0.2,8140.269152347262,8140.269152347262,0.0,13.714884737746765,17.38,242,5508,urban
Amazon,30539,0.4,0.2,5821.859629336905,5821.859629336905,0.0,19.21423828970633,21.37,157,3516,rural
Amazon,30559,0.4,0.2,8252.52270516162,8252.52270516162,0.0,19.484913733542943,20.15,222,5369,suburban
Amazon,30625,0.4,0.2,4932.584335545381,4932.584335545381,0.0,8.86389555258122,16.66,114,3180,urban
Amazon,30627,0.4,0.2,3472.360903435115,3472.360903435115,0.0,3.390385523567528,17.89,79,2090,suburban
Amazon,30629,0.4,0.2,4629.145185289602,4629.145185289602,0.0,14.669809711755615,20.32,122,2757,suburban
Amazon,30655,0.4,0.2,5061.237427944449,5061.237427944449,0.0,4.462508901721823,16.14,137,3642,suburban
Amazon,30657,0.4,0.2,5227.080664344542,5227.080664344542,0.0,12.670949194485749,15.05,138,3559,rural
Amazon,30659,0.4,0.2,4975.003626465991,4975.003626465991,0.0,11.3882150903338,18.11,130,3002,suburban
Amazon,30823,0.4,0.2,5705.037154540299,5705.037154540299,0.0,12.528872220645557,1.29,222,4370,suburban
Amazon,30826,0.4,0.2,5673.254342811335,5673.254342811335,0.0,56.38950461206911,3.98,233,3852,rural
Amazon,30827,0.4,0.2,4536.061456785562,4536.061456785562,0.0,10.610683695060027,3.78,150,3498,suburban
Amazon,30851,0.4,0.2,4490.007090916008,4490.007090916008,0.0,4.12190647126244,11.33,96,3032,suburban
Amazon,30853,0.4,0.2,4319.068900643669,4319.068900643669,0.0,8.711379660258004,12.37,128,2911,suburban
Amazon,30855,0.4,0.2,16244.345238115564,16244.345238115564,0.0,59.06346106841505,9.96,271,13592,suburban
Amazon,30880,0.4,0.2,11278.054808972109,11278.054808972109,0.0,33.96099660372796,23.78,345,6971,suburban
Amazon,30890,0.4,0.2,10080.548522471709,10080.548522471709,0.0,102.53407734275534,12.55,490,6502,rural
Amazon,30900,0.4,0.2,12085.38072969665,12085.38072969665,0.0,173.55971997363926,17.55,570,6667,rural
Amazon,30916,0.4,0.2,9904.82527723206,9904.82527723206,0.0,59.876286869182046,19.41,344,6164,suburban
Amazon,30926,0.4,0.2,8752.96361616949,8752.96361616949,0.0,53.8021301528445,4.34,415,6338,rural
Amazon,30938,0.4,0.2,9384.90809448861,9384.90809448861,0.0,153.22446344831192,24.95,346,5072,rural
Amazon,30952,0.4,0.2,7076.623355325187,7076.623355325187,0.0,37.755537878390655,14.14,275,4476,suburban
Amazon,30966,0.4,0.2,6955.194722247112,6955.194722247112,0.0,31.83238567652256,17.79,233,4221,rural
Amazon,30974,0.4,0.2,5436.138154721389,5436.138154721389,0.0,53.82702268136371,18.26,240,2971,rural
Amazon,30982,0.4,0.2,6084.06789519755,6084.06789519755,0.0,66.6831619829418,24.57,233,3044,rural
Amazon,30989,0.4,0.2,5499.955907320829,5499.955907320829,0.0,43.13135688268341,11.39,265,3112,rural
Amazon,31275,0.4,0.2,14129.512676709497,14129.512676709497,0.0,129.47251256919432,30.8,550,8588,suburban
Amazon,31303,0.4,0.2,10291.231205914351,10291.231205914351,0.0,112.90680951768702,30.88,449,5793,rural
Amazon,31311,0.4,0.2,8790.113460938559,8790.113460938559,0.0,139.34872865781722,40.99,367,3965,rural
Amazon,31319,0.4,0.2,9320.815628099372,9320.815628099372,0.0,101.18549289373648,29.57,396,5228,rural
Amazon,31515,0.4,0.2,12450.58174407703,12450.58174407703,0.0,125.1818077488354,12.09,525,8733,rural
Amazon,31535,0.4,0.2,15851.91067139521,15851.91067139521,0.0,357.6158854957556,16.13,834,8625,rural
Amazon,31832,0.4,0.2,11355.500473785536,11355.500473785536,0.0,159.3824695169613,25.63,491,5466,rural
DPD,30159,0.4,0.2,6656.069904499083,6656.069904499083,0.0,6.211813374113814,13.32,219,4783,urban
DPD,30161,0.4,0.2,3438.6384541878197,3438.6384541878197,0.0,1.7979843382791898,14.05,84,2359,urban
DPD,30163,0.4,0.2,3176.704105051865,3176.704105051865,0.0,2.603733329707664,14.01,92,2106,urban
DPD,30165,0.4,0.2,3109.5847921201566,3109.5847921201566,0.0,4.951012974183712,15.88,91,1757,urban
DPD,30167,0.4,0.2,4548.61275587726,4548.61275587726,0.0,5.368928981069905,16.37,138,2824,urban
DPD,30173,0.4,0.2,3042.0725720869623,3042.0725720869623,0.0,4.775461708125837,13.13,86,1708,urban
DPD,30177,0.4,0.2,2301.8161532682093,2301.8161532682093,0.0,3.576189607493106,12.44,75,1250,urban
DPD,30179,0.4,0.2,2402.9493976963904,2402.9493976963904,0.0,8.305970462175056,14.42,89,1256,suburban
DPD,30419,0.4,0.2,5350.888005691542,5350.888005691542,0.0,23.77191867081394,19.64,257,2858,suburban
DPD,30449,0.4,0.2,4115.648431001423,4115.648431001423,0.0,5.186686836161483,15.53,161,2554,urban
DPD,30453,0.4,0.2,3546.158276962033,3546.158276962033,0.0,9.157258958740025,18.23,137,1619,suburban
DPD,30455,0.4,0.2,3189.32194545774,3189.32194545774,0.0,6.967819653017212,19.47,151,1318,suburban
DPD,30457,0.4,0.2,3071.8681502213976,3071.8681502213976,0.0,6.068989648841514,18.69,130,1335,suburban
DPD,30459,0.4,0.2,2692.648089162524,2692.648089162524,0.0,7.274391190340525,16.25,119,1284,urban
DPD,30519,0.4,0.2,4359.743796141659,4359.743796141659,0.0,12.113461405690837,12.99,227,2540,urban
DPD,30539,0.4,0.2,3283.465182476126,3283.465182476126,0.0,19.21423828970633,9.52,156,1695,rural
DPD,30559,0.4,0.2,3964.267070732265,3964.267070732265,0.0,19.484913733542943,7.42,213,2467,suburban
DPD,30625,0.4,0.2,2879.61806243138,2879.61806243138,0.0,8.86389555258122,10.22,108,1405,urban
DPD,30627,0.4,0.2,1734.323815852828,1734.323815852828,0.0,3.390385523567528,8.59,77,971,suburban
DPD,30629,0.4,0.2,2209.7242260325893,2209.7242260325893,0.0,14.669809711755615,6.08,121,1173,suburban
DPD,30655,0.4,0.2,2902.8311877698657,2902.8311877698657,0.0,4.462508901721823,10.23,132,1537,suburban
DPD,30657,0.4,0.2,3254.827165454566,3254.827165454566,0.0,12.670949194485749,12.26,136,1866,rural
DPD,30659,0.4,0.2,2732.1680399331904,2732.1680399331904,0.0,11.3882150903338,8.73,122,1368,suburban
DPD,30823,0.4,0.2,4031.85332034608,4031.85332034608,0.0,12.528872220645557,25.25,211,1867,suburban
DPD,30826,0.4,0.2,4659.6772590054525,4659.6772590054525,0.0,56.38950461206911,27.87,212,1639,rural
DPD,30827,0.4,0.2,3693.9834286058103,3693.9834286058103,0.0,10.610683695060027,23.76,145,1601,suburban
DPD,30851,0.4,0.2,2392.8715311930196,2392.8715311930196,0.0,4.12190647126244,15.63,96,1281,suburban
DPD,30853,0.4,0.2,3054.623065805542,3054.623065805542,0.0,8.711379660258004,15.68,120,1470,suburban
DPD,30855,0.4,0.2,9651.557570967712,9651.557570967712,0.0,59.06346106841505,19.88,265,6668,suburban
DPD,30880,0.4,0.2,5651.747006229777,5651.747006229777,0.0,33.96099660372796,12.89,328,3235,suburban
DPD,30890,0.4,0.2,6923.102121964851,6923.102121964851,0.0,102.53407734275534,32.64,451,2726,rural
DPD,30900,0.4,0.2,7912.531093330155,7912.531093330155,0.0,173.55971997363926,25.52,515,2839,rural
DPD,30916,0.4,0.2,5505.336403799816,5505.336403799816,0.0,59.876286869182046,10.68,308,2914,suburban
DPD,30926,0.4,0.2,6146.851473398595,6146.851473398595,0.0,53.8021301528445,25.6,384,2637,rural
DPD,30938,0.4,0.2,5614.10632319326,5614.10632319326,0.0,153.22446344831192,17.56,317,2412,rural
DPD,30952,0.4,0.2,4651.5791758270425,4651.5791758270425,0.0,37.755537878390655,21.73,266,1895,suburban
DPD,30966,0.4,0.2,4054.5734078226283,4054.5734078226283,0.0,31.83238567652256,17.93,217,1807,rural
DPD,30974,0.4,0.2,4049.5746175540357,4049.5746175540357,0.0,53.82702268136371,28.84,224,1280,rural
DPD,30982,0.4,0.2,3635.1428609264503,3635.1428609264503,0.0,66.6831619829418,20.59,218,1278,rural
DPD,30989,0.4,0.2,4189.963023652114,4189.963023652114,0.0,43.13135688268341,25.63,242,1356,rural
DPD,31275,0.4,0.2,6310.744546848563,6310.744546848563,0.0,129.47251256919432,4.47,516,3643,suburban
DPD,31303,0.4,0.2,5298.7418231419815,5298.7418231419815,0.0,112.90680951768702,10.77,417,2491,rural
DPD,31311,0.4,0.2,4503.622414154428,4503.622414154428,0.0,139.34872865781722,17.19,336,1650,rural
DPD,31319,0.4,0.2,4393.641206526262,4393.641206526262,0.0,101.18549289373648,7.08,368,2115,rural
DPD,31515,0.4,0.2,8672.940895409381,8672.940895409381,0.0,125.1818077488354,38.45,488,3812,rural
DPD,31535,0.4,0.2,10736.90548199021,10736.90548199021,0.0,357.6158854957556,38.17,720,3582,rural
DPD,31832,0.4,0.2,6479.205569246742,6479.205569246742,0.0,159.3824695169613,30.86,456,2309,rural
FedEx,30159,0.4,0.2,12214.299279183924,12214.299279183924,0.0,10.98727508223965,11.75,273,9864,urban
FedEx,30161,0.4,0.2,5224.187237195072,5224.187237195072,0.0,1.7979843382791898,9.67,80,3810,urban
FedEx,30163,0.4,0.2,8257.65060106912,8257.65060106912,0.0,19.436906373559538,7.51,263,6210,urban
FedEx,30167,0.4,0.2,5175.6698343295675,5175.6698343295675,0.0,5.368928981069905,8.96,132,3775,urban
FedEx,30419,0.4,0.2,3306.0595520416546,3306.0595520416546,0.0,23.77191867081394,5.53,136,1709,suburban
FedEx,30449,0.4,0.2,5430.5021475969215,5430.5021475969215,0.0,12.46107802650201,12.7,204,3703,urban
FedEx,30453,0.4,0.2,3326.3835685835006,3326.3835685835006,0.0,9.157258958740025,10.07,106,1516,suburban
FedEx,30455,0.4,0.2,1959.2973539377524,1959.2973539377524,0.0,6.967819653017212,11.34,85,612,suburban
FedEx,30457,0.4,0.2,1996.1328134447208,1996.1328134447208,0.0,6.068989648841514,14.63,82,778,suburban
FedEx,30519,0.4,0.2,4147.606607808722,4147.606607808722,0.0,13.714884737746765,15.57,154,2372,urban
FedEx,30539,0.4,0.2,4110.789837016759,4110.789837016759,0.0,19.21423828970633,18.41,81,2429,rural
FedEx,30559,0.4,0.2,5375.733073538704,5375.733073538704,0.0,34.15472344529856,15.2,165,3144,suburban
FedEx,30625,0.4,0.2,3602.9465575642243,3602.9465575642243,0.0,12.254281076148748,12.66,134,2229,urban
FedEx,30655,0.4,0.2,3651.3066283117864,3651.3066283117864,0.0,15.85072399205562,11.41,144,2242,suburban
FedEx,30657,0.4,0.2,4510.957538899967,4510.957538899967,0.0,12.670949194485749,8.22,82,3429,rural
FedEx,30823,0.4,0.2,2013.2163655803622,2013.2163655803622,0.0,12.528872220645557,8.07,113,878,suburban
FedEx,30827,0.4,0.2,4491.66174623818,4491.66174623818,0.0,67.00018830712914,7.42,137,2757,suburban
FedEx,30853,0.4,0.2,4558.287686101956,4558.287686101956,0.0,12.833286131520444,4.82,152,3029,suburban
FedEx,30855,0.4,0.2,11164.944696921486,11164.944696921486,0.0,59.06346106841505,1.5,210,9970,suburban
FedEx,30880,0.4,0.2,6033.650689518244,6033.650689518244,0.0,33.96099660372796,22.05,184,3498,suburban
FedEx,30890,0.4,0.2,3937.614024274669,3937.614024274669,0.0,102.53407734275534,20.22,167,1281,rural
FedEx,30900,0.4,0.2,4467.0239843658765,4467.0239843658765,0.0,173.55971997363926,10.92,207,1597,rural
FedEx,30916,0.4,0.2,5459.16940205895,5459.16940205895,0.0,59.876286869182046,11.65,204,3245,suburban
FedEx,30926,0.4,0.2,3230.0558047592294,3230.0558047592294,0.0,53.8021301528445,10.98,152,1266,rural
FedEx,30938,0.4,0.2,5737.710883078335,5737.710883078335,0.0,153.22446344831192,16.47,151,3131,rural
FedEx,30952,0.4,0.2,2694.734755168253,2694.734755168253,0.0,37.755537878390655,17.01,132,979,suburban
FedEx,30966,0.4,0.2,2504.2719321468335,2504.2719321468335,0.0,31.83238567652256,18.53,102,1063,rural
FedEx,30974,0.4,0.2,2454.671117478426,2454.671117478426,0.0,53.82702268136371,23.36,94,802,rural
FedEx,30982,0.4,0.2,2716.2138956601093,2716.2138956601093,0.0,66.6831619829418,25.47,105,618,rural
FedEx,30989,0.4,0.2,2473.2391948618315,2473.2391948618315,0.0,43.13135688268341,16.61,128,876,rural
FedEx,31275,0.4,0.2,5422.493872435705,5422.493872435705,0.0,129.47251256919432,24.61,246,2133,suburban
FedEx,31303,0.4,0.2,3973.889348501275,3973.889348501275,0.0,112.90680951768702,23.03,195,1243,rural
FedEx,31311,0.4,0.2,3062.8021398398528,3062.8021398398528,0.0,139.34872865781722,33.34,113,675,rural
FedEx,31319,0.4,0.2,2817.067630852216,2817.067630852216,0.0,101.18549289373648,25.21,119,751,rural
FedEx,31515,0.4,0.2,5470.280769208987,5470.280769208987,0.0,125.1818077488354,19.63,249,2478,rural
FedEx,31535,0.4,0.2,6228.495098699879,6228.495098699879,0.0,357.6158854957556,17.87,237,2005,rural
FedEx,31832,0.4,0.2,4547.708372184966,4547.708372184966,0.0,159.3824695169613,29.81,182,1068,rural
GLS,30159,0.4,0.2,4840.335510593373,4840.335510593373,0.0,6.211813374113814,11.0,208,3332,urban
GLS,30161,0.4,0.2,3003.1123197883485,3003.1123197883485,0.0,1.7979843382791898,12.21,80,1649,urban
GLS,30163,0.4,0.2,4530.9209569497225,4530.9209569497225,0.0,6.17992293720077,13.11,162,2801,urban
GLS,30165,0.4,0.2,2518.402065806431,2518.402065806431,0.0,4.951012974183712,14.79,86,1358,urban
GLS,30167,0.4,0.2,3486.1823236641876,3486.1823236641876,0.0,5.368928981069905,13.23,133,2147,urban
GLS,30173,0.4,0.2,2554.876072428404,2554.876072428404,0.0,4.775461708125837,9.02,83,1424,urban
GLS,30179,0.4,0.2,2012.9451781141186,2012.9451781141186,0.0,8.305970462175056,15.58,89,1034,suburban
GLS,30419,0.4,0.2,5101.804856969734,5101.804856969734,0.0,23.77191867081394,17.6,248,2617,suburban
GLS,30449,0.4,0.2,3412.5020081467483,3412.5020081467483,0.0,5.186686836161483,10.84,150,1981,urban
GLS,30453,0.4,0.2,3168.728615727752,3168.728615727752,0.0,9.157258958740025,13.29,125,1373,suburban
GLS,30455,0.4,0.2,2732.89498767275,2732.89498767275,0.0,6.967819653017212,13.26,149,1201,suburban
GLS,30457,0.4,0.2,2344.3788154149365,2344.3788154149365,0.0,6.068989648841514,10.08,128,1189,suburban
GLS,30459,0.4,0.2,2084.898287419,2084.898287419,0.0,7.274391190340525,9.13,113,1169,urban
GLS,30519,0.4,0.2,3551.9496596439303,3551.9496596439303,0.0,13.714884737746765,6.3,224,2084,urban
GLS,30539,0.4,0.2,2580.3663075652257,2580.3663075652257,0.0,19.21423828970633,5.29,145,1310,rural
GLS,30559,0.4,0.2,3658.07773972127,3658.07773972127,0.0,19.484913733542943,8.92,208,2040,suburban
GLS,30625,0.4,0.2,2259.1204653397162,2259.1204653397162,0.0,8.86389555258122,10.34,105,1185,urban
GLS,30627,0.4,0.2,1778.1322716706136,1778.1322716706136,0.0,3.390385523567528,11.43,78,774,suburban
GLS,30629,0.4,0.2,2143.7517893568083,2143.7517893568083,0.0,14.669809711755615,12.94,116,1080,suburban
GLS,30655,0.4,0.2,2960.5284409044616,2960.5284409044616,0.0,4.462508901721823,13.05,124,1383,suburban
GLS,30657,0.4,0.2,2873.29432340711,2873.29432340711,0.0,12.670949194485749,16.66,127,1325,rural
GLS,30659,0.4,0.2,2313.189380462103,2313.189380462103,0.0,11.3882150903338,14.84,124,1138,suburban
GLS,30823,0.4,0.2,4081.0154973189988,4081.0154973189988,0.0,12.528872220645557,21.76,209,1687,suburban
GLS,30826,0.4,0.2,4802.849009920454,4802.849009920454,0.0,56.38950461206911,26.25,214,1480,rural
GLS,30827,0.4,0.2,3413.7429042160657,3413.7429042160657,0.0,10.610683695060027,22.43,133,1331,suburban
GLS,30851,0.4,0.2,2060.2946146334557,2060.2946146334557,0.0,4.12190647126244,17.37,95,1137,suburban
GLS,30853,0.4,0.2,2481.088173620477,2481.088173620477,0.0,8.711379660258004,18.94,117,1083,suburban
GLS,30855,0.4,0.2,8370.230959567252,8370.230959567252,0.0,58.08159729436245,22.3,262,5111,suburban
GLS,30880,0.4,0.2,4450.294123718125,4450.294123718125,0.0,33.96099660372796,1.58,305,2630,suburban
GLS,30890,0.4,0.2,6293.752660817818,6293.752660817818,0.0,102.53407734275534,23.44,436,2471,rural
GLS,30900,0.4,0.2,7176.610893793414,7176.610893793414,0.0,173.55971997363926,31.36,490,2487,rural
GLS,30916,0.4,0.2,5182.054562818042,5182.054562818042,0.0,59.876286869182046,19.31,308,2276,suburban
GLS,30926,0.4,0.2,5707.156100114085,5707.156100114085,0.0,53.8021301528445,20.06,381,2421,rural
GLS,30938,0.4,0.2,5298.987880460923,5298.987880460923,0.0,153.22446344831192,28.43,321,1873,rural
GLS,30952,0.4,0.2,4052.359581403284,4052.359581403284,0.0,37.755537878390655,11.4,259,1710,suburban
GLS,30966,0.4,0.2,3510.9395596477075,3510.9395596477075,0.0,31.83238567652256,6.33,220,1619,rural
GLS,30974,0.4,0.2,3101.933528043918,3101.933528043918,0.0,53.82702268136371,16.59,214,1120,rural
GLS,30982,0.4,0.2,2386.647671549595,2386.647671549595,0.0,66.6831619829418,6.34,209,1154,rural
GLS,30989,0.4,0.2,3148.477695946504,3148.477695946504,0.0,43.13135688268341,16.28,231,1172,rural
GLS,31275,0.4,0.2,6805.937726269975,6805.937726269975,0.0,129.47251256919432,17.38,507,3227,suburban
GLS,31303,0.4,0.2,5596.886925837495,5596.886925837495,0.0,112.90680951768702,24.81,407,2208,rural
GLS,31311,0.4,0.2,4871.049261225609,4871.049261225609,0.0,139.34872865781722,30.96,326,1483,rural
GLS,31319,0.4,0.2,4437.068207504176,4437.068207504176,0.0,101.18549289373648,11.04,357,1985,rural
GLS,31515,0.4,0.2,8050.858133283889,8050.858133283889,0.0,125.1818077488354,33.59,472,3284,rural
GLS,31535,0.4,0.2,10569.427946070218,10569.427946070218,0.0,357.6158854957556,38.52,705,3227,rural
GLS,31832,0.4,0.2,5153.98445539914,5153.98445539914,0.0,159.3824695169613,16.88,440,2069,rural
Hermes,30159,0.4,0.2,6103.311963748475,6103.311963748475,0.0,6.211813374113814,9.13,207,4412,urban
Hermes,30161,0.4,0.2,3205.3444612983394,3205.3444612983394,0.0,1.7979843382791898,7.9,80,2187,urban
Hermes,30163,0.4,0.2,3151.45637345559,3151.45637345559,0.0,2.603733329707664,6.63,93,2318,urban
Hermes,30165,0.4,0.2,3165.918762514473,3165.918762514473,0.0,4.951012974183712,5.34,89,1888,urban
Hermes,30167,0.4,0.2,4309.333549458941,4309.333549458941,0.0,5.368928981069905,7.27,135,2918,urban
Hermes,30173,0.4,0.2,3377.006730770633,3377.006730770633,0.0,4.775461708125837,11.08,82,1982,urban
Hermes,30177,0.4,0.2,2975.551858278056,2975.551858278056,0.0,3.576189607493106,7.86,76,1604,urban
Hermes,30179,0.4,0.2,2972.7332058248016,2972.7332058248016,0.0,8.305970462175056,5.02,88,1492,suburban
Hermes,30419,0.4,0.2,5546.714589306118,5546.714589306118,0.0,23.77191867081394,4.3,253,3791,suburban
Hermes,30449,0.4,0.2,4264.762288981972,4264.762288981972,0.0,5.186686836161483,9.65,147,2752,urban
Hermes,30453,0.4,0.2,3456.6569376644593,3456.6569376644593,0.0,9.157258958740025,8.55,127,1923,suburban
Hermes,30455,0.4,0.2,3386.0721023475717,3386.0721023475717,0.0,6.967819653017212,9.92,152,1769,suburban
Hermes,30457,0.4,0.2,3390.4448760059295,3390.4448760059295,0.0,6.068989648841514,13.07,130,1718,suburban
Hermes,30459,0.4,0.2,3359.004573372854,3359.004573372854,0.0,7.274391190340525,11.99,121,1718,urban
Hermes,30519,0.4,0.2,5162.317584328793,5162.317584328793,0.0,13.714884737746765,13.8,229,2920,urban
Hermes,30539,0.4,0.2,3748.1337976976,3748.1337976976,0.0,19.21423828970633,16.65,149,1846,rural
Hermes,30559,0.4,0.2,5370.925287647466,5370.925287647466,0.0,19.484913733542943,14.22,216,2928,suburban
Hermes,30625,0.4,0.2,3247.4589705680532,3247.4589705680532,0.0,8.86389555258122,10.86,112,1721,urban
Hermes,30627,0.4,0.2,1976.5200916772521,1976.5200916772521,0.0,3.390385523567528,11.3,80,1110,suburban
Hermes,30629,0.4,0.2,3288.097282907375,3288.097282907375,0.0,14.669809711755615,13.03,120,1544,suburban
Hermes,30655,0.4,0.2,3426.8003677575816,3426.8003677575816,0.0,4.462508901721823,9.19,134,1982,suburban
Hermes,30657,0.4,0.2,3245.628188162223,3245.628188162223,0.0,12.670949194485749,6.89,133,1834,rural
Hermes,30659,0.4,0.2,3215.6998845024846,3215.6998845024846,0.0,11.3882150903338,10.33,126,1587,suburban
Hermes,30823,0.4,0.2,3936.6042296322357,3936.6042296322357,0.0,12.528872220645557,8.05,216,2384,suburban
