provider,plz,weekly_parcels,n_stops_per_day,parcels_per_stop,hub_dist_km,area_km2,daily_cost_eur,knee_size,knee_wait_d,knee_saving_pct,max_saving_pct,raumtyp_3
DPD,30851,1281.0,185.66666666666666,1.1499102333931777,15.63,4.12190647126244,2392.8715311930196,3,0.6666666666666666,11.822617729298402,34.39463668433802,suburban
DPD,30853,1470.0,207.66666666666666,1.1797752808988764,15.68,8.711379660258004,3054.623065805542,4,0.3333333333333333,22.81588308337946,37.591452261988614,suburban
DPD,30855,6668.0,841.5,1.3206575559516736,19.88,59.06346106841505,9651.557570967712,3,0.5,15.059744214703596,18.18672038635395,suburban
DPD,30880,3235.0,467.8333333333333,1.1524759529747062,12.89,33.960996603727956,5651.747006229777,3,0.5,21.59447565845053,28.21415511195342,suburban
DPD,30890,2726.0,428.8333333333333,1.0594636610959969,32.64,102.53407734275534,6923.102121964851,3,0.5,27.55760425585789,34.87817260875423,rural
DPD,30900,2839.0,451.0,1.049150036954915,25.52,173.55971997363926,7912.531093330155,3,0.5,29.876742360863805,40.77604176193399,rural
DPD,30916,2914.0,438.5,1.1075636640060813,10.68,59.876286869182046,5505.336403799816,3,0.5,26.23736114366055,34.210773742166126,suburban
DPD,30926,2637.0,395.6666666666667,1.1107834877843303,25.6,53.8021301528445,6146.851473398595,3,0.5,27.928654700454896,33.172065713359245,rural
DPD,30938,2412.0,348.5,1.1535150645624104,17.56,153.22446344831192,5614.10632319326,3,0.5,28.768502002279412,37.499850321600746,rural
DPD,30952,1895.0,290.0,1.089080459770115,21.73,37.755537878390655,4651.5791758270425,3,0.5,27.67254973807192,37.31406715896646,suburban
DPD,30966,1807.0,276.1666666666667,1.0905250452625226,17.93,31.832385676522556,4054.5734078226283,3,0.5,28.979498460128063,34.63916970059834,rural
DPD,30974,1280.0,200.66666666666666,1.06312292358804,28.84,53.82702268136371,4049.5746175540357,3,0.5,32.913128657108004,44.4395736850505,rural
DPD,30982,1278.0,203.66666666666666,1.0458265139116203,20.59,66.6831619829418,3635.1428609264503,3,0.5,31.838415202442675,43.43494189181361,rural
DPD,30989,1356.0,209.16666666666666,1.0804780876494025,25.63,43.13135688268341,4189.963023652114,3,0.5,34.02785739287558,43.74806643771251,rural
DPD,31275,3643.0,572.0,1.0614801864801864,4.47,129.47251256919432,6310.744546848563,3,0.5,22.952424767625015,31.767550374889215,suburban
DPD,31303,2491.0,390.1666666666667,1.0640751815463476,10.77,112.90680951768702,5298.7418231419815,3,0.5,25.920987436951723,36.76172703830317,rural
DPD,31311,1650.0,263.8333333333333,1.0423246999368287,17.19,139.34872865781722,4503.622414154428,3,0.5,29.84243374598831,39.81778809555837,rural
DPD,31319,2115.0,332.5,1.0601503759398496,7.08,101.18549289373648,4393.641206526262,3,0.5,24.06792774577721,34.41412269970215,rural
DPD,31515,3812.0,591.5,1.0741053817976896,38.45,125.18180774883541,8672.940895409381,3,0.5,24.360163257849443,33.273195322758035,rural
DPD,31535,3582.0,567.0,1.052910052910053,38.17,357.6158854957556,10736.90548199021,3,0.5,27.846618548970884,40.29768764456078,rural
DPD,31832,2309.0,366.3333333333333,1.0505004549590538,30.86,159.38246951696127,6479.205569246742,3,0.5,25.054614484241274,35.75166277619197,rural
FedEx,30159,9864.0,767.3333333333334,2.1424847958297133,11.75,10.98727508223965,12214.299279183924,4,0.3333333333333333,7.230924208606628,10.706186347158646,urban
FedEx,30161,3810.0,300.8333333333333,2.110803324099723,9.67,1.7979843382791898,5224.187237195072,4,0.5,3.244233092337982,19.914454680919413,urban
FedEx,30163,6210.0,650.0,1.5923076923076922,7.51,19.436906373559538,8257.65060106912,3,0.5,13.611743112807558,16.87571327871278,urban
FedEx,30167,3775.0,337.5,1.8641975308641976,8.96,5.368928981069905,5175.6698343295675,3,0.6666666666666666,6.4209997408358905,17.296714361256356,urban
FedEx,30419,1709.0,206.0,1.382686084142395,5.53,23.77191867081394,3306.0595520416546,2,1.0,30.606790147327914,32.240964522713746,suburban
FedEx,30449,3703.0,396.3333333333333,1.5571909167367535,12.7,12.46107802650201,5430.5021475969215,3,0.6666666666666666,13.808206876847642,17.254864669886153,urban
FedEx,30453,1516.0,192.0,1.3159722222222223,10.07,9.157258958740023,3326.3835685835006,3,0.5,31.876464709076732,41.710872220135634,suburban
FedEx,30455,612.0,74.5,1.3691275167785235,11.34,6.967819653017212,1959.2973539377524,4,0.3333333333333333,33.23180085629481,41.576265155833795,suburban
FedEx,30457,778.0,95.0,1.3649122807017544,14.63,6.068989648841514,1996.1328134447208,5,0.16666666666666666,16.465526126545964,39.852116074360275,suburban
FedEx,30519,2372.0,245.0,1.6136054421768709,15.57,13.714884737746763,4147.606607808722,4,0.3333333333333333,17.331950586534923,23.379583379659547,urban
FedEx,30539,2429.0,122.33333333333333,3.309264305177112,18.41,19.21423828970633,4110.789837016759,4,0.3333333333333333,17.188896640924135,23.55628462662439,rural
