penalty_eur_per_day,provider,plz,schedule_size,base_cost_eur,wait_days_avg,weekly_parcels,penalty_cost_eur,combined_cost_eur
0.0,UPS,30823,2,2773.2227632589093,0.9222139117427075,1337,0.0,2773.2227632589093
0.0,UPS,30826,6,2042.7216152816727,0.0,1105,0.0,2042.7216152816727
0.0,UPS,30827,4,3226.3483201722884,0.3790973871733967,2105,0.0,3226.3483201722884
0.0,UPS,30853,4,4441.88128371549,0.556434023991276,3668,0.0,4441.88128371549
0.0,UPS,30855,3,11883.48403597505,0.6666666666666666,11475,0.0,11883.48403597505
0.0,UPS,30880,2,6577.109863473913,0.9229116945107398,4190,0.0,6577.109863473913
0.0,UPS,30890,3,4065.4524963784256,0.6707520891364902,1795,0.0,4065.4524963784256
0.0,UPS,30900,3,4447.945536470173,0.6693840579710145,2208,0.0,4447.945536470173
0.0,UPS,30916,2,5681.26047338146,0.9166459318238368,4019,0.0,5681.26047338146
0.0,UPS,30926,3,3509.769340665086,0.6554467564259486,1634,0.0,3509.769340665086
0.0,UPS,30938,2,5648.595031960875,0.9222841225626741,3590,0.0,5648.595031960875
0.0,UPS,30952,3,3166.9834371911365,0.6967644845748683,1329,0.0,3166.9834371911365
0.0,UPS,30966,4,3159.8685935552508,0.3246753246753247,1386,0.0,3159.8685935552508
0.0,UPS,30974,3,2836.099752975596,0.5783582089552238,1072,0.0,2836.099752975596
0.0,UPS,30982,2,2773.938072463111,0.9054669703872438,878,0.0,2773.938072463111
0.0,UPS,30989,4,2984.284309543028,0.29135180520570947,1191,0.0,2984.284309543028
0.0,UPS,31275,2,5407.861795887663,0.9290633608815427,2904,0.0,5407.861795887663
0.0,UPS,31303,3,4041.642229314646,0.655210643015521,1804,0.0,4041.642229314646
0.0,UPS,31311,2,3379.042672652408,0.876647834274953,1062,0.0,3379.042672652408
0.0,UPS,31319,3,2971.539780759282,0.6075829383886255,1055,0.0,2971.539780759282
0.0,UPS,31515,2,5860.033431506744,0.9137458092045109,3281,0.0,5860.033431506744
0.0,UPS,31535,2,5424.313851059647,0.9618825359782186,2571,0.0,5424.313851059647
0.0,UPS,31832,2,4251.337264191236,0.9077881619937694,1605,0.0,4251.337264191236
0.25,Amazon,30159,6,11687.758591886499,0.0,9019,0.0,11687.758591886499
0.25,Amazon,30161,6,6198.076199381901,0.0,4512,0.0,6198.076199381901
0.25,Amazon,30163,6,5887.274416922319,0.0,4469,0.0,5887.274416922319
0.25,Amazon,30165,6,4696.3632925800775,0.0,3574,0.0,4696.3632925800775
0.25,Amazon,30167,6,7124.980941103149,0.0,5730,0.0,7124.980941103149
0.25,Amazon,30173,5,5014.938001856896,0.17930300611864858,3759,168.5,5183.438001856896
0.25,Amazon,30177,6,4295.3755099319715,0.0,2906,0.0,4295.3755099319715
0.25,Amazon,30179,5,4082.3187234518277,0.15569938870909744,2781,108.25,4190.568723451828
0.25,Amazon,30419,6,8685.332684443236,0.0,6859,0.0,8685.332684443236
0.25,Amazon,30449,6,6930.958642387422,0.0,5275,0.0,6930.958642387422
0.25,Amazon,30453,6,4953.369950665476,0.0,3593,0.0,4953.369950665476
0.25,Amazon,30455,5,4628.832207073609,0.10205371248025276,3165,80.75,4709.582207073609
0.25,Amazon,30457,5,4764.305655314619,0.10370134014039566,3134,81.25,4845.555655314619
0.25,Amazon,30459,6,4721.113690320388,0.0,3087,0.0,4721.113690320388
0.25,Amazon,30519,5,7742.948953362085,0.15940450254175745,5508,219.5,7962.448953362085
0.25,Amazon,30539,6,5232.56483537078,0.0,3516,0.0,5232.56483537078
0.25,Amazon,30559,6,7936.80103693811,0.0,5369,0.0,7936.80103693811
0.25,Amazon,30625,6,4833.5787808117675,0.0,3180,0.0,4833.5787808117675
0.25,Amazon,30627,5,3499.6917451721242,0.14114832535885166,2090,73.75,3573.4417451721242
0.25,Amazon,30629,6,4483.669440977608,0.0,2757,0.0,4483.669440977608
0.25,Amazon,30655,6,5134.034576870573,0.0,3642,0.0,5134.034576870573
0.25,Amazon,30657,6,5211.641795669652,0.0,3559,0.0,5211.641795669652
0.25,Amazon,30659,6,4808.930135185106,0.0,3002,0.0,4808.930135185106
0.25,Amazon,30823,6,5492.8333908221575,0.0,4370,0.0,5492.8333908221575
0.25,Amazon,30826,6,5309.400426435489,0.0,3852,0.0,5309.400426435489
0.25,Amazon,30827,6,4406.282253025094,0.0,3498,0.0,4406.282253025094
0.25,Amazon,30851,6,4461.2266132019995,0.0,3032,0.0,4461.2266132019995
0.25,Amazon,30853,6,4295.473522234693,0.0,2911,0.0,4295.473522234693
0.25,Amazon,30855,5,15784.21849648363,0.18805179517363155,13592,639.0,16423.21849648363
0.25,Amazon,30880,5,10593.160015417352,0.11275283316597332,6971,196.5,10789.660015417352
0.25,Amazon,30890,4,9321.982544894385,0.2997539218701938,6502,487.25,9809.232544894385
0.25,Amazon,30900,3,10273.05888437881,0.44352782360881954,6667,739.25,11012.30888437881
0.25,Amazon,30916,4,9102.29637124723,0.33322517845554833,6164,513.5,9615.79637124723
0.25,Amazon,30926,4,8157.471410490188,0.343010413379615,6338,543.5,8700.971410490187
0.25,Amazon,30938,4,8249.578127333903,0.28962933753943215,5072,367.24999999999994,8616.828127333903
0.25,Amazon,30952,6,6792.522249966714,0.0,4476,0.0,6792.522249966714
0.25,Amazon,30966,6,6753.487289755222,0.0,4221,0.0,6753.487289755222
0.25,Amazon,30974,6,5185.498167842292,0.0,2971,0.0,5185.498167842292
0.25,Amazon,30982,5,5395.83322329835,0.11202365308804205,3044,85.25,5481.08322329835
0.25,Amazon,30989,5,5120.434738049539,0.11246786632390746,3112,87.5,5207.934738049539
0.25,Amazon,31275,4,13234.52469081192,0.27654867256637167,8588,593.75,13828.27469081192
0.25,Amazon,31303,3,8884.999979311626,0.5717244950802693,5793,828.0000000000001,9712.999979311626
0.25,Amazon,31311,3,7768.090669519706,0.4708701134930643,3965,466.75,8234.840669519706
0.25,Amazon,31319,4,8328.593857788195,0.3379877582249426,5228,441.74999999999994,8770.343857788195
0.25,Amazon,31515,5,11806.944644858862,0.11771441658078553,8733,257.0,12063.944644858862
0.25,Amazon,31535,3,13065.22846062885,0.48846376811594205,8625,1053.25,14118.47846062885
0.25,Amazon,31832,4,9836.005844817386,0.2720453713867545,5466,371.75,10207.755844817386
0.25,DHL,30159,6,21425.132453693925,0.0,23058,0.0,21425.132453693925
0.25,DHL,30161,6,10896.842490106472,0.0,11554,0.0,10896.842490106472
0.25,DHL,30163,6,9949.803363797471,0.0,10484,0.0,9949.803363797471
0.25,DHL,30165,6,8802.876567972335,0.0,8599,0.0,8802.876567972335
0.25,DHL,30167,6,13153.912834635783,0.0,13892,0.0,13153.912834635783
0.25,DHL,30169,6,5443.510365830029,0.0,5294,0.0,5443.510365830029
0.25,DHL,30173,6,9027.275959686367,0.0,8547,0.0,9027.275959686367
0.25,DHL,30177,6,6801.611388745387,0.0,6260,0.0,6801.611388745387
0.25,DHL,30179,6,7025.737693154014,0.0,6322,0.0,7025.737693154014
0.25,DHL,30419,6,15488.762582133773,0.0,14775,0.0,15488.762582133773
0.25,DHL,30449,6,7469.2241491514915,0.0,7431,0.0,7469.2241491514915
0.25,DHL,30453,6,8951.952033907073,0.0,8150,0.0,8951.952033907073
0.25,DHL,30455,6,7533.4371442876145,0.0,6748,0.0,7533.4371442876145
0.25,DHL,30457,6,7270.894456096109,0.0,6736,0.0,7270.894456096109
0.25,DHL,30459,6,6651.002162382179,0.0,6561,0.0,6651.002162382179
0.25,DHL,30519,6,13272.168787294228,0.0,12645,0.0,13272.168787294228
0.25,DHL,30539,6,9349.501232628127,0.0,8372,0.0,9349.501232628127
0.25,DHL,30559,6,12373.65925832722,0.0,12320,0.0,12373.65925832722
0.25,DHL,30625,6,8096.802842174482,0.0,7084,0.0,8096.802842174482
0.25,DHL,30627,6,5606.363090833329,0.0,4809,0.0,5606.363090833329
0.25,DHL,30629,6,6766.974846046077,0.0,5907,0.0,6766.974846046077
0.25,DHL,30655,6,8869.786833512764,0.0,7945,0.0,8869.786833512764
0.25,DHL,30657,6,9992.167827012736,0.0,9056,0.0,9992.167827012736
0.25,DHL,30659,6,7898.329610710899,0.0,6829,0.0,7898.329610710899
0.25,DHL,30823,6,10208.877886178407,0.0,9437,0.0,10208.877886178407
0.25,DHL,30826,6,9412.56972551855,0.0,8281,0.0,9412.56972551855
0.25,DHL,30827,6,8625.617953447312,0.0,8048,0.0,8625.617953447312
0.25,DHL,30851,6,7140.564548697186,0.0,6654,0.0,7140.564548697186
0.25,DHL,30853,6,7954.150022203881,0.0,7164,0.0,7954.150022203881
0.25,DHL,30855,4,27859.783725723388,0.48298532903147257,32854,3967.0,31826.783725723388
0.25,DHL,30880,6,18007.36898635567,0.0,16161,0.0,18007.36898635567
0.25,DHL,30890,6,15947.754646399117,0.0,13989,0.0,15947.754646399117
0.25,DHL,30900,3,15731.589757424526,0.4964063248682319,14609,1813.0,17544.589757424525
0.25,DHL,30916,5,17004.807702487706,0.16883923029174425,14499,612.0,17616.807702487706
0.25,DHL,30926,6,14434.82758928225,0.0,13519,0.0,14434.82758928225
0.25,DHL,30938,6,14554.779241554967,0.0,12030,0.0,14554.779241554967
0.25,DHL,30952,5,10853.064823082157,0.18076011947677412,9709,438.75,11291.814823082157
0.25,DHL,30966,6,10624.352717702506,0.0,9182,0.0,10624.352717702506
0.25,DHL,30974,6,7703.025014293544,0.0,6515,0.0,7703.025014293544
0.25,DHL,30982,5,7895.650484957402,0.16516562356892078,6551,270.5,8166.150484957402
0.25,DHL,30989,5,8350.794065713026,0.17278175705306242,6841,295.5,8646.294065713026
0.25,DHL,31275,6,20741.197757085225,0.0,18743,0.0,20741.197757085225
0.25,DHL,31303,6,13739.115623819012,0.0,12605,0.0,13739.115623819012
0.25,DHL,31311,5,10353.723837012923,0.10551474874664801,8577,226.25,10579.973837012923
0.25,DHL,31319,6,12210.553941257438,0.0,10967,0.0,12210.553941257438
0.25,DHL,31515,6,20814.204304395767,0.0,19286,0.0,20814.204304395767
0.25,DHL,31535,4,19942.106326583602,0.28371013867155886,18533,1314.5,21256.606326583602
0.25,DHL,31832,5,13813.624585232392,0.18316249369853807,11902,545.0,14358.624585232392
0.25,DPD,30159,6,6745.43642982665,0.0,4783,0.0,6745.43642982665
0.25,DPD,30161,6,3572.3066172774998,0.0,2359,0.0,3572.3066172774998
0.25,DPD,30163,5,3270.379327143475,0.1063627730294397,2106,56.0,3326.379327143475
0.25,DPD,30165,4,3050.4109064757604,0.34035287421741606,1757,149.5,3199.9109064757604
0.25,DPD,30167,6,4575.293145375498,0.0,2824,0.0,4575.293145375498
0.25,DPD,30173,6,3028.2905288174024,0.0,1708,0.0,3028.2905288174024
0.25,DPD,30177,6,2209.9404705919,0.0,1250,0.0,2209.9404705919
0.25,DPD,30179,5,2367.83424851606,0.18152866242038215,1256,56.99999999999999,2424.83424851606
0.25,DPD,30419,5,5114.246880209659,0.11091672498250525,2858,79.25,5193.496880209659
0.25,DPD,30449,6,4228.42693330016,0.0,2554,0.0,4228.42693330016
0.25,DPD,30453,4,3456.729722712078,0.3057442865966646,1619,123.74999999999999,3580.479722712078
0.25,DPD,30455,4,2909.8066199118553,0.334597875569044,1318,110.25,3020.0566199118553
0.25,DPD,30457,4,2856.602010148979,0.31760299625468164,1335,106.0,2962.602010148979
0.25,DPD,30459,5,2514.7220281418518,0.1822429906542056,1284,58.5,2573.2220281418518
0.25,DPD,30519,5,4191.915231884102,0.18779527559055118,2540,119.25,4311.165231884102
0.25,DPD,30539,3,3099.3824487416123,0.49144542772861355,1695,208.25,3307.6324487416123
0.25,DPD,30559,4,3737.1641293623316,0.28415079043372515,2467,175.25,3912.4141293623316
0.25,DPD,30625,5,2795.475424909817,0.15373665480427046,1405,54.0,2849.475424909817
0.25,DPD,30627,6,1702.8075328692416,0.0,971,0.0,1702.8075328692416
0.25,DPD,30629,6,2022.2450338148715,0.0,1173,0.0,2022.2450338148715
0.25,DPD,30655,4,2831.1990472825314,0.27911515940143133,1537,107.24999999999999,2938.4490472825314
0.25,DPD,30657,4,3236.827287178435,0.33815648445873525,1866,157.75,3394.577287178435
0.25,DPD,30659,6,2618.465789423123,0.0,1368,0.0,2618.465789423123
0.25,DPD,30823,4,3674.7572762541818,0.3326191751472951,1867,155.25,3830.0072762541818
0.25,DPD,30826,3,3820.8829209289725,0.48139109212934716,1639,197.25,4018.1329209289725
0.25,DPD,30827,4,3427.2707508541075,0.26983135540287323,1601,108.00000000000001,3535.2707508541075
0.25,DPD,30851,5,2383.88172104397,0.18110850897736144,1281,58.0,2441.88172104397
0.25,DPD,30853,4,2900.5606023547452,0.34829931972789113,1470,127.99999999999999,3028.5606023547452
0.25,DPD,30855,4,9216.901746043488,0.33128374325134974,6668,552.25,9769.151746043488
0.25,DPD,30880,3,5196.857344758825,0.4550231839258114,3235,368.0,5564.857344758825
0.25,DPD,30890,3,5893.130303348307,0.45341159207630227,2726,309.0,6202.130303348307
0.25,DPD,30900,3,6359.991375523033,0.44452271926734765,2839,315.5,6675.491375523033
0.25,DPD,30916,4,4986.928505785493,0.334248455730954,2914,243.5,5230.428505785493
0.25,DPD,30926,3,5447.282246278592,0.45847554038680316,2637,302.25,5749.532246278592
0.25,DPD,30938,4,4898.577430857689,0.2906301824212272,2412,175.25,5073.827430857689
0.25,DPD,30952,3,4064.5800299615885,0.46174142480211083,1895,218.75,4283.3300299615885
0.25,DPD,30966,4,3798.4749463700873,0.32484781405644714,1807,146.75,3945.2249463700873
0.25,DPD,30974,3,3379.1766137167624,0.6375,1280,204.0,3583.1766137167624
0.25,DPD,30982,4,3306.8520720177435,0.34507042253521125,1278,110.25,3417.1020720177435
0.25,DPD,30989,3,3504.6814230122964,0.46238938053097345,1356,156.75,3661.4314230122964
0.25,DPD,31275,3,5844.926683915835,0.5717814987647544,3643,520.75,6365.676683915835
0.25,DPD,31303,4,4789.914942501034,0.28061019670814935,2491,174.75,4964.664942501034
0.25,DPD,31311,3,4180.259307252564,0.546060606060606,1650,225.24999999999997,4405.509307252564
0.25,DPD,31319,4,3973.935085551071,0.4037825059101655,2115,213.50000000000003,4187.435085551071
0.25,DPD,31515,3,7407.524373387611,0.6298530954879329,3812,600.25,8007.774373387611
0.25,DPD,31535,2,8000.282794704612,0.9335566722501396,3582,836.0,8836.282794704612
0.25,DPD,31832,3,5678.16438185735,0.49155478562148114,2309,283.75,5961.91438185735
0.25,FedEx,30159,6,12718.231786828019,0.0,9864,0.0,12718.231786828019
0.25,FedEx,30161,6,5117.62082484508,0.0,3810,0.0,5117.62082484508
0.25,FedEx,30163,6,7975.018302233126,0.0,6210,0.0,7975.018302233126
0.25,FedEx,30167,6,5034.453120713282,0.0,3775,0.0,5034.453120713282
0.25,FedEx,30419,5,3131.4949819039834,0.1053247513165594,1709,45.0,3176.4949819039834
0.25,FedEx,30449,6,5070.480072832069,0.0,3703,0.0,5070.480072832069
0.25,FedEx,30453,5,3247.236486950457,0.11345646437994723,1516,43.0,3290.236486950457
0.25,FedEx,30455,4,1871.681796193453,0.28104575163398693,612,43.0,1914.681796193453
0.25,FedEx,30457,5,1985.518844528548,0.10282776349614396,778,20.0,2005.518844528548
0.25,FedEx,30519,5,4091.6091735285604,0.13870151770657674,2372,82.25,4173.859173528561
0.25,FedEx,30539,6,4152.305372826759,0.0,2429,0.0,4152.305372826759
0.25,FedEx,30559,6,5277.723812006553,0.0,3144,0.0,5277.723812006553
0.25,FedEx,30625,5,3641.0591341287036,0.10542844324809332,2229,58.75,3699.8091341287036
0.25,FedEx,30655,6,3433.7185775447538,0.0,2242,0.0,3433.7185775447538
0.25,FedEx,30657,6,4470.593996761694,0.0,3429,0.0,4470.593996761694
0.25,FedEx,30823,6,1961.9849632795315,0.0,878,0.0,1961.9849632795315
0.25,FedEx,30827,6,4096.161855811475,0.0,2757,0.0,4096.161855811475
0.25,FedEx,30853,6,4453.819539562914,0.0,3029,0.0,4453.819539562914
0.25,FedEx,30855,5,10999.801444916186,0.10972918756268807,9970,273.5,11273.301444916186
0.25,FedEx,30880,6,5741.552839090982,0.0,3498,0.0,5741.552839090982
0.25,FedEx,30890,3,3371.6659529151843,0.6424668227946917,1281,205.75000000000003,3577.4159529151843
0.25,FedEx,30900,3,3838.7286975108327,0.445835942391985,1597,178.0,4016.7286975108327
0.25,FedEx,30916,6,5240.3696223713005,0.0,3245,0.0,5240.3696223713005
0.25,FedEx,30926,3,3017.606113406068,0.45734597156398105,1266,144.75,3162.356113406068
0.25,FedEx,30938,5,5415.35271858315,0.11082721175343341,3131,86.75,5502.10271858315
0.25,FedEx,30952,6,2775.4512231381723,0.0,979,0.0,2775.4512231381723
0.25,FedEx,30966,6,2488.5376856129433,0.0,1063,0.0,2488.5376856129433
0.25,FedEx,30974,5,2336.1064675816524,0.11596009975062344,802,23.25,2359.3564675816524
0.25,FedEx,30982,6,2379.2604748942445,0.0,618,0.0,2379.2604748942445
0.25,FedEx,30989,6,2431.4853535221046,0.0,876,0.0,2431.4853535221046
0.25,FedEx,31275,4,4598.235094882853,0.4017815283638069,2133,214.25000000000003,4812.485094882853
0.25,FedEx,31303,3,3408.7475854791055,0.6387771520514883,1243,198.5,3607.2475854791055
0.25,FedEx,31311,6,2818.577694291381,0.0,675,0.0,2818.577694291381
0.25,FedEx,31319,5,2826.5065549841106,0.10119840213049268,751,19.0,2845.5065549841106
0.25,FedEx,31515,4,4672.2386512310095,0.3228410008071025,2478,200.0,4872.2386512310095
0.25,FedEx,31535,2,4708.827192407938,0.9760598503740648,2005,489.25,5198.077192407938
0.25,FedEx,31832,3,3629.5153612866643,0.44569288389513106,1068,119.0,3748.5153612866643
0.25,GLS,30159,6,4642.731630176733,0.0,3332,0.0,4642.731630176733
0.25,GLS,30161,6,2986.081313787293,0.0,1649,0.0,2986.081313787293
0.25,GLS,30163,5,4482.514404535268,0.1085326669046769,2801,76.0,4558.514404535268
0.25,GLS,30165,6,2405.2247120162715,0.0,1358,0.0,2405.2247120162715
0.25,GLS,30167,5,3481.665821617201,0.10759198882161156,2147,57.75,3539.415821617201
0.25,GLS,30173,6,2467.3206708480106,0.0,1424,0.0,2467.3206708480106
0.25,GLS,30179,6,2030.2594095239801,0.0,1034,0.0,2030.2594095239801
0.25,GLS,30419,4,4707.03439410367,0.3297669086740543,2617,215.75,4922.78439410367
0.25,GLS,30449,4,3345.1885449861898,0.2847046945986875,1981,141.0,3486.1885449861898
0.25,GLS,30453,3,2909.939772158523,0.57319737800437,1373,196.75,3106.689772158523
0.25,GLS,30455,5,2614.239625687849,0.19400499583680267,1201,58.25,2672.489625687849
0.25,GLS,30457,5,2372.991010389012,0.2043734230445753,1189,60.75000000000001,2433.741010389012
0.25,GLS,30459,6,1876.236727895414,0.0,1169,0.0,1876.236727895414
0.25,GLS,30519,5,3468.09920395033,0.11612284069097889,2084,60.5,3528.59920395033
0.25,GLS,30539,6,2447.219634346096,0.0,1310,0.0,2447.219634346096
0.25,GLS,30559,5,3619.8724968785673,0.11078431372549019,2040,56.5,3676.3724968785673
0.25,GLS,30625,5,2156.6925990796108,0.16455696202531644,1185,48.75,2205.4425990796108
0.25,GLS,30627,5,1751.9846385534595,0.1111111111111111,774,21.5,1773.4846385534595
0.25,GLS,30629,6,2094.2697610443015,0.0,1080,0.0,2094.2697610443015
0.25,GLS,30655,4,2866.0920854201395,0.34562545191612437,1383,119.5,2985.5920854201395
0.25,GLS,30657,5,2755.6441019207437,0.18566037735849056,1325,61.5,2817.1441019207437
0.25,GLS,30659,6,2165.5626302364476,0.0,1138,0.0,2165.5626302364476
0.25,GLS,30823,3,3593.509397380681,0.47717842323651455,1687,201.25,3794.759397380681
0.25,GLS,30826,3,3846.0648912082497,0.5655405405405406,1480,209.25000000000003,4055.3148912082497
0.25,GLS,30827,5,2962.5236698673675,0.18181818181818182,1331,60.5,3023.0236698673675
0.25,GLS,30851,6,2097.4205946859483,0.0,1137,0.0,2097.4205946859483
0.25,GLS,30853,6,2190.0844891648285,0.0,1083,0.0,2190.0844891648285
0.25,GLS,30855,5,7706.677732313997,0.18783017022109177,5111,240.00000000000003,7946.677732313997
0.25,GLS,30880,4,4099.950782197533,0.3300380228136882,2630,217.0,4316.950782197533
0.25,GLS,30890,3,5328.33965652892,0.45042492917847027,2471,278.25,5606.58965652892
0.25,GLS,30900,3,6029.9936224150215,0.44149577804583834,2487,274.5,6304.4936224150215
0.25,GLS,30916,5,4532.7930810644,0.11291739894551846,2276,64.25,4597.0430810644
0.25,GLS,30926,4,4867.598247502747,0.32589838909541513,2421,197.25,5064.848247502747
0.25,GLS,30938,2,4379.771012724125,0.9300587293112653,1873,435.5,4815.271012724125
0.25,GLS,30952,3,3523.6363572140176,0.4801169590643275,1710,205.25,3728.8863572140176
0.25,GLS,30966,3,3148.980724841992,0.4891908585546634,1619,198.0,3346.980724841992
0.25,GLS,30974,6,2912.392838204481,0.0,1120,0.0,2912.392838204481
0.25,GLS,30982,5,2672.3930166718214,0.17157712305025996,1154,49.5,2721.8930166718214
0.25,GLS,30989,6,2798.376100761728,0.0,1172,0.0,2798.376100761728
0.25,GLS,31275,4,6265.233847177403,0.2835450883173226,3227,228.75000000000003,6493.983847177403
0.25,GLS,31303,3,4857.939587026124,0.5919384057971014,2208,326.75,5184.689587026124
0.25,GLS,31311,2,4196.944226928347,0.8867161159811193,1483,328.75,4525.694226928347
0.25,GLS,31319,4,3965.246309895879,0.40201511335012596,1985,199.5,4164.74630989588
0.25,GLS,31515,4,7159.141913669824,0.2862362971985384,3284,235.0,7394.141913669824
0.25,GLS,31535,2,7759.878744411333,0.914161760148745,3227,737.5,8497.378744411333
0.25,GLS,31832,4,4704.113824888479,0.39681005316578055,2069,205.25,4909.363824888479
0.25,Hermes,30159,6,5733.224620250021,0.0,4412,0.0,5733.224620250021
0.25,Hermes,30161,6,3199.481172195214,0.0,2187,0.0,3199.481172195214
0.25,Hermes,30163,6,3149.747408424128,0.0,2318,0.0,3149.747408424128
0.25,Hermes,30165,6,3068.6506500487,0.0,1888,0.0,3068.6506500487
0.25,Hermes,30167,6,4191.407588044548,0.0,2918,0.0,4191.407588044548
0.25,Hermes,30173,6,3381.0704854709033,0.0,1982,0.0,3381.0704854709033
0.25,Hermes,30177,6,2890.100281124943,0.0,1604,0.0,2890.100281124943
0.25,Hermes,30179,6,2910.160615852085,0.0,1492,0.0,2910.160615852085
0.25,Hermes,30419,6,5349.858727332469,0.0,3791,0.0,5349.858727332469
0.25,Hermes,30449,4,3984.5398675081883,0.32449127906976744,2752,223.25,4207.789867508189
0.25,Hermes,30453,5,3435.2423634423303,0.11388455538221529,1923,54.75,3489.9923634423303
0.25,Hermes,30455,3,3181.9187950603637,0.4788015828151498,1769,211.75,3393.6687950603637
0.25,Hermes,30457,4,3284.7003654275686,0.31664726426076834,1718,136.0,3420.7003654275686
0.25,Hermes,30459,4,3224.342595769506,0.3370197904540163,1718,144.75,3369.092595769506
0.25,Hermes,30519,5,4913.197684503319,0.15924657534246575,2920,116.25,5029.447684503319
0.25,Hermes,30539,4,3462.0981808239067,0.33965330444203684,1846,156.75,3618.8481808239067
0.25,Hermes,30559,3,4949.6935100333985,0.4566256830601093,2928,334.25,5283.9435100333985
0.25,Hermes,30625,3,3065.4079878155503,0.43811737361998837,1721,188.5,3253.9079878155503
0.25,Hermes,30627,6,1800.235438802243,0.0,1110,0.0,1800.235438802243
0.25,Hermes,30629,3,3074.000445262499,0.46243523316062174,1544,178.5,3252.500445262499
0.25,Hermes,30655,5,3362.309298837462,0.11352169525731584,1982,56.25,3418.559298837462
0.25,Hermes,30657,6,3111.094528158594,0.0,1834,0.0,3111.094528158594
0.25,Hermes,30659,3,3086.6578525633695,0.4562066792690611,1587,181.0,3267.6578525633695
0.25,Hermes,30823,4,3774.2994635241953,0.2860738255033557,2384,170.5,3944.7994635241953
0.25,Hermes,30826,5,4003.5336413900554,0.12059369202226346,2156,65.0,4068.5336413900554
0.25,Hermes,30827,6,3094.2868268624684,0.0,1865,0.0,3094.2868268624684
0.25,Hermes,30851,6,2771.6415924617286,0.0,1650,0.0,2771.6415924617286
0.25,Hermes,30853,6,2517.942276990752,0.0,1477,0.0,2517.942276990752
0.25,Hermes,30855,6,8779.652974651703,0.0,7102,0.0,8779.652974651703
0.25,Hermes,30880,6,6557.610295895224,0.0,3668,0.0,6557.610295895224
0.25,Hermes,30890,2,6310.71171564086,0.917910447761194,3618,830.25,7140.96171564086
0.25,Hermes,30900,3,6430.081515330296,0.568331503841932,3644,517.75,6947.831515330296
0.25,Hermes,30916,4,5413.645432460124,0.2905321782178218,3232,234.75,5648.395432460124
0.25,Hermes,30926,6,6011.173799751178,0.0,3537,0.0,6011.173799751178
0.25,Hermes,30938,4,5396.698941410892,0.3392319277108434,2656,225.25,5621.948941410892
0.25,Hermes,30952,3,4480.051090139417,0.45860128617363344,2488,285.25,4765.301090139417
0.25,Hermes,30966,5,4225.261001498014,0.11413748378728923,2313,66.0,4291.261001498014
0.25,Hermes,30974,3,3801.68235493819,0.47029702970297027,1616,190.0,3991.68235493819
0.25,Hermes,30982,3,3834.6729468853955,0.49107142857142855,1680,206.25,4040.9229468853955
0.25,Hermes,30989,3,3587.094887678275,0.4824509220701963,1681,202.75,3789.844887678275
0.25,Hermes,31275,3,7936.927717858659,0.5672626649638144,4698,666.25,8603.17771785866
0.25,Hermes,31303,3,6039.734257567637,0.5485605820942739,3161,433.5,6473.234257567637
0.25,Hermes,31311,3,5312.430308446614,0.5537340619307832,2196,304.0,5616.430308446614
0.25,Hermes,31319,3,5784.325289723655,0.44238046095631234,2907,321.5,6105.825289723655
0.25,Hermes,31515,4,8060.5914975898795,0.30706179066834804,4758,365.25,8425.84149758988
0.25,Hermes,31535,3,9210.541299164335,0.452510460251046,4780,540.75,9751.291299164335
0.25,Hermes,31832,2,6350.449521833253,0.912106135986733,3015,687.5,7037.949521833253
0.25,UPS,30159,5,13987.481624235177,0.11029224904701397,11805,325.5,14312.981624235177
0.25,UPS,30161,6,5890.635111592997,0.0,4726,0.0,5890.635111592997
0.25,UPS,30163,6,6349.944745490952,0.0,5283,0.0,6349.944745490952
0.25,UPS,30165,6,3734.612092283068,0.0,2701,0.0,3734.612092283068
0.25,UPS,30167,6,5814.4595762356885,0.0,4551,0.0,5814.4595762356885
0.25,UPS,30419,5,3321.6821367348684,0.10910862152946907,2053,56.0,3377.6821367348684
0.25,UPS,30449,6,6674.182899507537,0.0,4685,0.0,6674.182899507537
0.25,UPS,30453,5,3272.2068414615296,0.16749038989566173,1821,76.25,3348.4568414615296
0.25,UPS,30455,5,1948.5846098372904,0.09236453201970443,812,18.75,1967.3346098372904
0.25,UPS,30457,6,2082.9256820867663,0.0,1021,0.0,2082.9256820867663
0.25,UPS,30519,5,4850.654951346568,0.15469973890339425,3064,118.5,4969.154951346568
0.25,UPS,30539,6,4485.850061676111,0.0,2701,0.0,4485.850061676111
0.25,UPS,30559,5,4823.105758307208,0.10592808551992225,3087,81.75,4904.855758307208
0.25,UPS,30625,4,4070.7988148266895,0.3270993766043271,2727,223.0,4293.7988148266895
0.25,UPS,30655,6,2094.0257327831955,0.0,1218,0.0,2094.0257327831955
0.25,UPS,30657,6,4716.19795217861,0.0,3745,0.0,4716.19795217861
0.25,UPS,30659,5,3520.7694460107637,0.10733752620545073,2385,64.0,3584.7694460107637
0.25,UPS,30823,4,2835.111126945175,0.34779356768885566,1337,116.25,2951.361126945175
0.25,UPS,30826,6,2042.7216152816727,0.0,1105,0.0,2042.7216152816727
0.25,UPS,30827,6,3318.772929682461,0.0,2105,0.0,3318.772929682461
0.25,UPS,30853,6,4528.522142755246,0.0,3668,0.0,4528.522142755246
