provider,plz,baseline_routes,baseline_distance_km,baseline_parcels,baseline_cost_eur,saml_routes,saml_distance_km,saml_parcels,saml_cost_eur,fixed_routes,fixed_distance_km,fixed_parcels,fixed_cost_eur,actual_saving_pct,actual_saving_abs,actual_fixed_saving_pct,predicted_saving_pct,avg_demand,area_km2,demand_per_area,hub_dist_km,cluster_id,raumtyp_3,raumtyp_8,raumtyp_8_name,weekly_parcels,parcels_per_route_baseline,parcels_per_route_saml,baseline_eur_per_parcel,saml_eur_per_parcel,fixed_eur_per_parcel,routes_delta_pct,distance_delta_pct,b2c_share,_view
Amazon,31303,29,2745.41,5793,9870.3,28,2279.24,5793,8363.52,28,2393.04,5793,8721.81,15.26579739217652,1506.7799999999988,11.635816540530682,25.43569777317533,965.5,112.90680951768702,8.551299997975347,30.88,31303,rural,8,Umland dörflich ohne gewerblichen Einfluss,5793,199.75862068965517,206.89285714285714,1.7038322112894873,1.4437286380113932,1.5055774210253754,-3.4482758620689653,-16.979977489700996,0.7,PLZ
Amazon,31311,22,2699.82,3965,8419.38,18,1964.08,3965,6119.85,20,2270.12,3965,7054.47,27.312343664260304,2299.529999999999,16.211526264404256,31.73718089425122,660.8333333333334,139.34872865781722,4.742298976807075,40.99,31311,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,3965,180.22727272727272,220.27777777777777,2.1234249684741484,1.5434678436317781,1.7791853720050441,-18.181818181818183,-27.251446392722485,0.7,PLZ
Amazon,31319,25,2470.02,5228,8525.8,25,2118.81,5228,7513.72,25,2221.37,5228,7796.57,11.870792183724683,1012.079999999999,8.553214947570899,24.27325167112309,871.3333333333334,101.18549289373648,8.611247604915013,29.57,31319,rural,8,Umland dörflich ohne gewerblichen Einfluss,5228,209.12,209.12,1.6307957153787298,1.4372073450650344,1.4913102524866104,0.0,-14.218913207180508,0.7,PLZ
Amazon,31515,40,1987.59,8733,12131.51,40,1468.75,8733,10386.34,40,1606.91,8733,10876.56,14.385430997460332,1745.17,10.34454902975805,17.107739224880802,1455.5,125.1818077488354,11.62708884121815,12.09,31515,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,8733,218.325,218.325,1.3891572197412114,1.1893209664491011,1.245455170044658,0.0,-26.103975165904433,0.7,PLZ
Amazon,31535,46,3398.04,8625,15832.28,40,2213.24,8625,11689.75,41,2524.93,8625,12730.74,26.165088035330356,4142.530000000001,19.5899769332023,23.318791647196942,1437.5,357.6158854957556,4.019676021962009,16.13,31535,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,8625,187.5,215.625,1.8356266666666667,1.3553333333333333,1.4760278260869566,-13.043478260869565,-34.86715871502396,0.7,PLZ
Amazon,31832,28,2875.15,5466,10526.15,26,2274.46,5466,8536.65,27,2484.94,5466,9217.03,18.90054768362602,1989.5,12.436835880165104,27.52611750701504,911.0,159.3824695169613,5.715810545293707,25.63,31832,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,5466,195.21428571428572,210.23076923076923,1.92575009147457,1.5617727771679473,1.6862477131357483,-7.142857142857143,-20.89247517520825,0.7,PLZ
DHL,30159,50,327.91,10583,10379.18,48,291.04,10583,9874.34,47,270.39,10583,9617.98,4.863968059133767,504.84000000000015,7.333912698305653,12.24161490963789,3843.0,1.955539120782912,1965.186970261905,1.54,30159,urban,2,Zentrumsnah hochverdichtete Wohnnutzung,10583,211.66,220.47916666666666,0.9807408107341964,0.9330378909571955,0.9088141358782953,-4.0,-11.243938885669849,0.7,PLZ
DHL,30161,53,277.8,11554,10814.18,52,221.27,11554,10426.55,53,234.31,11554,10661.92,3.5844604029154405,387.630000000001,1.4079662073314871,6.163030398162213,1925.6666666666667,1.7979843382791898,1071.014149383347,1.04,30161,urban,2,Zentrumsnah hochverdichtete Wohnnutzung,11554,218.0,222.19230769230768,0.9359684957590445,0.9024190756447983,0.9227903756274883,-1.8867924528301887,-20.3491720662347,0.7,PLZ
DHL,30163,48,295.82,10484,9884.95,47,256.34000000000003,10484,9563.21,48,258.41,10484,9759.4,3.2548470149065154,321.7400000000016,1.2701126459921506,6.511789911227465,1747.3333333333333,2.603733329707664,671.0876699226017,1.7,30163,suburban,5,Städtisch mit gewerblicher Prägung,10484,218.41666666666666,223.06382978723406,0.9428605494086227,0.912171880961465,0.9308851583365128,-2.0833333333333335,-13.345953620444853,0.7,PLZ
DHL,30165,41,271.42,8599,8504.94,39,197.32,8599,7874.42,39,215.08,8599,7930.59,7.413573758309881,630.5200000000004,6.753134060910487,13.114926896093891,1433.1666666666667,4.951012974183712,289.4693821526406,1.88,30163,suburban,5,Städtisch mit gewerblicher Prägung,8599,209.73170731707316,220.48717948717947,0.9890615187812537,0.9157367135713456,0.9222688684730783,-4.878048780487805,-27.3008621324884,0.7,PLZ
DHL,30167,38,198.64,7997,7770.23,37,133.42,7997,7370.86,37,157.43,7997,7438.08,5.139744898156167,399.3699999999999,4.274648240785661,9.080172210161882,2315.333333333333,4.343746915001259,533.0267574607676,1.26,30167,urban,3,Zentrumsnah verdichtete Mischnutzung,7997,210.44736842105263,216.13513513513513,0.9716431161685631,0.9217031386770038,0.9301087907965487,-2.6315789473684212,-32.83326621022956,0.7,PLZ
DHL,30169,25,335.14,5294,5493.22,25,290.71,5294,5337.65,25,298.98,5294,5372.81,2.8320365832790357,155.57000000000062,2.191974834432261,8.791991988534917,882.3333333333334,2.9960433745102675,294.499519212588,2.4,30449,urban,3,Zentrumsnah verdichtete Mischnutzung,5294,211.76,211.76,1.0376312806951267,1.0082451832262938,1.0148866641480923,0.0,-13.257146267231608,0.7,PLZ
DHL,30173,40,670.08,8547,8973.9,39,611.57,8547,8561.09,39,616.87,8547,8603.04,4.600118120326719,412.8099999999995,4.132651355597887,10.214413893640607,1424.5,4.775461708125837,298.29576427680223,3.83,30159,urban,2,Zentrumsnah hochverdichtete Wohnnutzung,8547,213.675,219.15384615384616,1.04994734994735,1.0016485316485317,1.0065566865566866,-2.5,-8.731793218720151,0.7,PLZ
