window,share_willing,provider,plz,weekly_parcels,schedule_size_batched,schedule_idx,schedule_weekdays,cost_eur_batched,avg_wait_d_batched
1,1.0,Hermes,30419,3791,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",6180.194513971123,0.0
1,1.0,Hermes,30449,2752,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",4445.257054981439,0.0
1,1.0,Hermes,30453,1923,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3702.3437515827127,0.0
1,1.0,Hermes,30455,1769,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3764.140472144361,0.0
1,1.0,Hermes,30457,1718,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3671.830988330515,0.0
1,1.0,Hermes,30459,1718,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3544.897172709249,0.0
1,1.0,Hermes,30519,2920,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5589.585894617081,0.0
1,1.0,Hermes,30539,1846,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",4050.7027190792433,0.0
1,1.0,Hermes,30559,2928,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5781.496409049263,0.0
1,1.0,Hermes,30625,1721,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3484.8939525154797,0.0
1,1.0,Hermes,30627,1110,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",1948.6603766051073,0.0
1,1.0,Hermes,30629,1544,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3624.4490318261373,0.0
1,1.0,Hermes,30655,1982,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3766.2937040631123,0.0
1,1.0,Hermes,30657,1834,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3674.6740028532968,0.0
1,1.0,Hermes,30659,1587,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3597.9351796725928,0.0
1,1.0,Hermes,30823,2384,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",4637.31930457244,0.0
1,1.0,Hermes,30826,2156,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",4449.910707658702,0.0
1,1.0,Hermes,30827,1865,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3703.8646426228593,0.0
1,1.0,Hermes,30851,1650,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",2897.446339561986,0.0
1,1.0,Hermes,30853,1477,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3056.478649061824,0.0
1,1.0,Hermes,30855,7102,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8845.062774083795,0.0
1,1.0,Hermes,30880,3668,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",6686.222364636618,0.0
1,1.0,Hermes,30890,3618,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8159.6721057204495,0.0
1,1.0,Hermes,30900,3644,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7197.042244117258,0.0
1,1.0,Hermes,30916,3232,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",6048.705311518742,0.0
1,1.0,Hermes,30926,3537,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",6372.494593541068,0.0
1,1.0,Hermes,30938,2656,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",6187.507971674304,0.0
1,1.0,Hermes,30952,2488,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5552.931665879067,0.0
1,1.0,Hermes,30966,2313,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5024.977635699301,0.0
1,1.0,Hermes,30974,1616,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",4823.551222857274,0.0
1,1.0,Hermes,30982,1680,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",4844.168011577382,0.0
1,1.0,Hermes,30989,1681,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",4673.299348334271,0.0
1,1.0,Hermes,31275,4698,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",9818.796205380091,0.0
1,1.0,Hermes,31303,3161,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7712.6877092589075,0.0
1,1.0,Hermes,31311,2196,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7014.07803221261,0.0
1,1.0,Hermes,31319,2907,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7573.426169448195,0.0
1,1.0,Hermes,31515,4758,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",9230.171719429498,0.0
1,1.0,Hermes,31535,4780,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",11312.01172687765,0.0
1,1.0,Hermes,31832,3015,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8254.910913223419,0.0
1,1.0,UPS,30159,11805,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",14165.87917428254,0.0
1,1.0,UPS,30161,4726,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5895.557144045547,0.0
1,1.0,UPS,30163,5283,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",6907.363578896402,0.0
1,1.0,UPS,30165,2701,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3746.3194387744716,0.0
1,1.0,UPS,30167,4551,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",6129.910242296235,0.0
1,1.0,UPS,30419,2053,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3819.0310058471086,0.0
1,1.0,UPS,30449,4685,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",6947.06688824391,0.0
1,1.0,UPS,30453,1821,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3482.9160689235755,0.0
1,1.0,UPS,30455,812,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",2108.684738708211,0.0
1,1.0,UPS,30457,1021,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",2107.4241182017167,0.0
1,1.0,UPS,30519,3064,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5227.785483377115,0.0
1,1.0,UPS,30539,2701,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",4555.839024236117,0.0
1,1.0,UPS,30559,3087,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5201.466133961274,0.0
1,1.0,UPS,30625,2727,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",4561.981240518185,0.0
1,1.0,UPS,30655,1218,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",2124.820348906451,0.0
1,1.0,UPS,30657,3745,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",4893.988481025884,0.0
1,1.0,UPS,30659,2385,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3986.6085934281527,0.0
1,1.0,UPS,30823,1337,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3509.178355783602,0.0
1,1.0,UPS,30826,1105,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",2077.49633100523,0.0
1,1.0,UPS,30827,2105,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3364.931135017006,0.0
1,1.0,UPS,30853,3668,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5265.754130261073,0.0
1,1.0,UPS,30855,11475,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",12380.959045056139,0.0
1,1.0,UPS,30880,4190,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7145.188895697502,0.0
1,1.0,UPS,30890,1795,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",4881.207376782726,0.0
1,1.0,UPS,30900,2208,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5189.511234587758,0.0
1,1.0,UPS,30916,4019,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",6333.863584819556,0.0
1,1.0,UPS,30926,1634,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",4229.230925442347,0.0
1,1.0,UPS,30938,3590,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",6105.0539238903375,0.0
1,1.0,UPS,30952,1329,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3851.13353120942,0.0
1,1.0,UPS,30966,1386,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3617.075331545227,0.0
1,1.0,UPS,30974,1072,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3347.84202799597,0.0
1,1.0,UPS,30982,878,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3220.5674001986827,0.0
1,1.0,UPS,30989,1191,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3488.6584648276967,0.0
1,1.0,UPS,31275,2904,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",6723.27709424106,0.0
1,1.0,UPS,31303,1804,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",4843.567538886633,0.0
1,1.0,UPS,31311,1062,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",4552.641444402881,0.0
1,1.0,UPS,31319,1055,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",3463.2055448665983,0.0
1,1.0,UPS,31515,3281,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",6983.776553856699,0.0
1,1.0,UPS,31535,2571,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7919.03566239993,0.0
1,1.0,UPS,31832,1605,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5539.033393500787,0.0
2,1.0,DHL,30159,23058,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",22501.867159776666,0.0
2,1.0,DHL,30161,11554,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",10882.848785454402,0.0
2,1.0,DHL,30163,10484,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",10075.852191185479,0.0
2,1.0,DHL,30165,8599,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8667.53312312595,0.0
2,1.0,DHL,30167,13892,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",13817.821206729343,0.0
2,1.0,DHL,30169,5294,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5477.53264263941,0.0
2,1.0,DHL,30173,8547,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8884.063740724523,0.0
2,1.0,DHL,30177,6260,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",6738.070123519964,0.0
2,1.0,DHL,30179,6322,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7062.782768948065,0.0
2,1.0,DHL,30419,14775,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",15659.343902009403,0.0
2,1.0,DHL,30449,7431,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7421.995399940381,0.0
2,1.0,DHL,30453,8150,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8825.581572181956,0.0
2,1.0,DHL,30455,6748,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7827.684517592077,0.0
2,1.0,DHL,30457,6736,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7693.964050950312,0.0
2,1.0,DHL,30459,6561,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7001.644343569056,0.0
2,1.0,DHL,30519,12645,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",13562.186111790037,0.0
2,1.0,DHL,30539,8372,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",9477.277832572632,0.0
2,1.0,DHL,30559,12320,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",12670.738260552309,0.0
2,1.0,DHL,30625,7084,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8243.621539715603,0.0
2,1.0,DHL,30627,4809,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5570.080759148582,0.0
2,1.0,DHL,30629,5907,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7000.474482562675,0.0
2,1.0,DHL,30655,7945,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8938.04341794529,0.0
2,1.0,DHL,30657,9056,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",10095.689379164967,0.0
2,1.0,DHL,30659,6829,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7875.655606051029,0.0
2,1.0,DHL,30823,9437,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",10534.552246019997,0.0
2,1.0,DHL,30826,8281,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",9662.903026463164,0.0
2,1.0,DHL,30827,8048,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8703.588424211048,0.0
2,1.0,DHL,30851,6654,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7136.098952344345,0.0
2,1.0,DHL,30853,7164,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8202.746343443938,0.0
2,1.0,DHL,30855,32854,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",33536.81470477988,0.0
2,1.0,DHL,30880,16161,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",17694.27622157903,0.0
2,1.0,DHL,30890,13989,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",16049.247290904019,0.0
2,1.0,DHL,30900,14609,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",17217.69303144944,0.0
2,1.0,DHL,30916,14499,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",16908.634445810625,0.0
2,1.0,DHL,30926,13519,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",14614.850403759548,0.0
2,1.0,DHL,30938,12030,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",14730.411022356773,0.0
2,1.0,DHL,30952,9709,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",11406.507523933218,0.0
2,1.0,DHL,30966,9182,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",10787.50811133629,0.0
2,1.0,DHL,30974,6515,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7992.907682920464,0.0
2,1.0,DHL,30982,6551,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8323.946314439723,0.0
2,1.0,DHL,30989,6841,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8782.426231884756,0.0
2,1.0,DHL,31275,18743,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",20205.792617240797,0.0
2,1.0,DHL,31303,12605,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",14352.657766661061,0.0
2,1.0,DHL,31311,8577,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",10654.411963773373,0.0
2,1.0,DHL,31319,10967,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",12370.205316717991,0.0
2,1.0,DHL,31515,19286,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",21265.992365834725,0.0
2,1.0,DHL,31535,18533,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",22543.196729563406,0.0
2,1.0,DHL,31832,11902,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",14353.658659833449,0.0
2,1.0,Amazon,30159,9019,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",11727.76374285368,0.0
2,1.0,Amazon,30161,4512,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",6260.516941413511,0.0
2,1.0,Amazon,30163,4469,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5986.593031440948,0.0
2,1.0,Amazon,30165,3574,5,34,"Mon,Tue,Wed,Fri,Sat",4364.743288596117,0.16666666666666666
2,1.0,Amazon,30167,5730,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7214.883123660379,0.0
2,1.0,Amazon,30173,3759,5,35,"Mon,Tue,Thu,Fri,Sat",4819.567808007222,0.16666666666666666
2,1.0,Amazon,30177,2906,4,30,"Tue,Thu,Fri,Sat",3694.034096814712,0.3333333333333333
2,1.0,Amazon,30179,2781,4,20,"Mon,Tue,Thu,Fri",3757.4943099936736,0.3333333333333333
2,1.0,Amazon,30419,6859,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8831.073543589806,0.0
2,1.0,Amazon,30449,5275,5,36,"Mon,Wed,Thu,Fri,Sat",6845.481595904044,0.16666666666666666
2,1.0,Amazon,30453,3593,5,36,"Mon,Wed,Thu,Fri,Sat",4810.516130347987,0.16666666666666666
2,1.0,Amazon,30455,3165,4,29,"Tue,Wed,Fri,Sat",4253.192709026667,0.3333333333333333
2,1.0,Amazon,30457,3134,4,28,"Tue,Wed,Thu,Sat",4247.143821639218,0.3333333333333333
2,1.0,Amazon,30459,3087,3,6,"Mon,Wed,Fri",3817.3685885434597,0.5
2,1.0,Amazon,30519,5508,5,37,"Tue,Wed,Thu,Fri,Sat",7840.284520799567,0.16666666666666666
2,1.0,Amazon,30539,3516,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5627.962235893593,0.0
2,1.0,Amazon,30559,5369,5,36,"Mon,Wed,Thu,Fri,Sat",7704.482804259402,0.16666666666666666
2,1.0,Amazon,30625,3180,4,28,"Tue,Wed,Thu,Sat",4310.01968882198,0.3333333333333333
2,1.0,Amazon,30627,2090,5,32,"Mon,Tue,Wed,Thu,Fri",3205.634957502494,0.16666666666666666
2,1.0,Amazon,30629,2757,4,30,"Tue,Thu,Fri,Sat",3915.216081380332,0.3333333333333333
2,1.0,Amazon,30655,3642,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5359.615227592288,0.0
2,1.0,Amazon,30657,3559,5,36,"Mon,Wed,Thu,Fri,Sat",4911.6103371973395,0.16666666666666666
2,1.0,Amazon,30659,3002,3,6,"Mon,Wed,Fri",3966.7719630542506,0.5
2,1.0,Amazon,30823,4370,5,32,"Mon,Tue,Wed,Thu,Fri",5599.234334920914,0.16666666666666666
2,1.0,Amazon,30826,3852,4,21,"Mon,Tue,Thu,Sat",4995.673893969547,0.3333333333333333
2,1.0,Amazon,30827,3498,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",4799.600856921735,0.0
2,1.0,Amazon,30851,3032,3,6,"Mon,Wed,Fri",3578.8524614688995,0.5
2,1.0,Amazon,30853,2911,5,36,"Mon,Wed,Thu,Fri,Sat",4099.68597425346,0.16666666666666666
2,1.0,Amazon,30855,13592,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",16112.699139824752,0.0
2,1.0,Amazon,30880,6971,5,32,"Mon,Tue,Wed,Thu,Fri",9987.031089628637,0.16666666666666666
2,1.0,Amazon,30890,6502,4,18,"Mon,Tue,Wed,Fri",8891.78536197674,0.3333333333333333
2,1.0,Amazon,30900,6667,3,13,"Tue,Thu,Sat",9288.477924648809,0.5
2,1.0,Amazon,30916,6164,3,6,"Mon,Wed,Fri",8149.246692610111,0.5
2,1.0,Amazon,30926,6338,4,21,"Mon,Tue,Thu,Sat",7740.5249225429025,0.3333333333333333
2,1.0,Amazon,30938,5072,4,18,"Mon,Tue,Wed,Fri",8118.726307668807,0.3333333333333333
2,1.0,Amazon,30952,4476,5,32,"Mon,Tue,Wed,Thu,Fri",6744.636370330303,0.16666666666666666
2,1.0,Amazon,30966,4221,4,23,"Mon,Wed,Thu,Fri",6163.162361379314,0.3333333333333333
2,1.0,Amazon,30974,2971,3,6,"Mon,Wed,Fri",4425.881245686124,0.5
2,1.0,Amazon,30982,3044,3,13,"Tue,Thu,Sat",4632.495943722829,0.5
2,1.0,Amazon,30989,3112,3,6,"Mon,Wed,Fri",4266.31392235893,0.5
2,1.0,Amazon,31275,8588,4,30,"Tue,Thu,Fri,Sat",12806.793004482635,0.3333333333333333
2,1.0,Amazon,31303,5793,3,13,"Tue,Thu,Sat",8880.763314762322,0.5
2,1.0,Amazon,31311,3965,3,13,"Tue,Thu,Sat",7104.586963612305,0.5
2,1.0,Amazon,31319,5228,3,6,"Mon,Wed,Fri",7711.406132276707,0.5
2,1.0,Amazon,31515,8733,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",12346.473492728743,0.0
2,1.0,Amazon,31535,8625,3,13,"Tue,Thu,Sat",12127.10977120015,0.5
2,1.0,Amazon,31832,5466,3,6,"Mon,Wed,Fri",8463.76037164791,0.5
2,1.0,DPD,30159,4783,4,23,"Mon,Wed,Thu,Fri",5956.365500634176,0.3333333333333333
2,1.0,DPD,30161,2359,4,21,"Mon,Tue,Thu,Sat",2905.7713794376136,0.3333333333333333
2,1.0,DPD,30163,2106,5,33,"Mon,Tue,Wed,Thu,Sat",2980.284197481346,0.16666666666666666
2,1.0,DPD,30165,1757,4,29,"Tue,Wed,Fri,Sat",2468.7260455399423,0.3333333333333333
2,1.0,DPD,30167,2824,4,20,"Mon,Tue,Thu,Fri",3947.8251312985813,0.3333333333333333
2,1.0,DPD,30173,1708,4,30,"Tue,Thu,Fri,Sat",2439.8900879847283,0.3333333333333333
2,1.0,DPD,30177,1250,5,35,"Mon,Tue,Thu,Fri,Sat",1950.769864644888,0.16666666666666666
2,1.0,DPD,30179,1256,4,18,"Mon,Tue,Wed,Fri",2044.2103547453064,0.3333333333333333
2,1.0,DPD,30419,2858,3,13,"Tue,Thu,Sat",4199.453825595275,0.5
2,1.0,DPD,30449,2554,5,34,"Mon,Tue,Wed,Fri,Sat",3930.176612586496,0.16666666666666666
2,1.0,DPD,30453,1619,3,13,"Tue,Thu,Sat",2451.813751268512,0.5
2,1.0,DPD,30455,1318,3,6,"Mon,Wed,Fri",2228.723635508606,0.5
2,1.0,DPD,30457,1335,3,6,"Mon,Wed,Fri",2143.49985388794,0.5
2,1.0,DPD,30459,1284,3,6,"Mon,Wed,Fri",2047.2264472923364,0.5
2,1.0,DPD,30519,2540,3,13,"Tue,Thu,Sat",3521.9249296070357,0.5
2,1.0,DPD,30539,1695,3,13,"Tue,Thu,Sat",2590.1555935370416,0.5
2,1.0,DPD,30559,2467,3,6,"Mon,Wed,Fri",3221.441320216792,0.5
2,1.0,DPD,30625,1405,3,13,"Tue,Thu,Sat",2171.1797104487014,0.5
2,1.0,DPD,30627,971,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",1716.7027566722854,0.0
2,1.0,DPD,30629,1173,3,6,"Mon,Wed,Fri",1714.7878931413354,0.5
2,1.0,DPD,30655,1537,3,13,"Tue,Thu,Sat",2252.555203018883,0.5
2,1.0,DPD,30657,1866,3,6,"Mon,Wed,Fri",2572.18094455384,0.5
2,1.0,DPD,30659,1368,3,13,"Tue,Thu,Sat",2178.4877201520885,0.5
2,1.0,DPD,30823,1867,3,6,"Mon,Wed,Fri",3258.2150767645676,0.5
2,1.0,DPD,30826,1639,3,13,"Tue,Thu,Sat",2956.741721382107,0.5
2,1.0,DPD,30827,1601,3,13,"Tue,Thu,Sat",2559.1982193041204,0.5
2,1.0,DPD,30851,1281,4,29,"Tue,Wed,Fri,Sat",2012.5433851166372,0.3333333333333333
2,1.0,DPD,30853,1470,3,6,"Mon,Wed,Fri",2304.3199870605968,0.5
2,1.0,DPD,30855,6668,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",9420.650636411774,0.0
2,1.0,DPD,30880,3235,3,13,"Tue,Thu,Sat",4434.909077642445,0.5
2,1.0,DPD,30890,2726,3,13,"Tue,Thu,Sat",5360.287703643244,0.5
2,1.0,DPD,30900,2839,3,13,"Tue,Thu,Sat",5642.691820344967,0.5
2,1.0,DPD,30916,2914,3,6,"Mon,Wed,Fri",4088.512937149425,0.5
2,1.0,DPD,30926,2637,3,13,"Tue,Thu,Sat",4696.448327008068,0.5
2,1.0,DPD,30938,2412,3,13,"Tue,Thu,Sat",3833.0645391257704,0.5
2,1.0,DPD,30952,1895,3,6,"Mon,Wed,Fri",3362.9429956553545,0.5
2,1.0,DPD,30966,1807,3,6,"Mon,Wed,Fri",2949.915494060694,0.5
2,1.0,DPD,30974,1280,3,13,"Tue,Thu,Sat",2695.8429530844187,0.5
2,1.0,DPD,30982,1278,3,6,"Mon,Wed,Fri",2593.554503872383,0.5
2,1.0,DPD,30989,1356,3,6,"Mon,Wed,Fri",2753.193802184376,0.5
2,1.0,DPD,31275,3643,3,6,"Mon,Wed,Fri",4899.635439634878,0.5
2,1.0,DPD,31303,2491,3,13,"Tue,Thu,Sat",4005.322946509835,0.5
2,1.0,DPD,31311,1650,3,6,"Mon,Wed,Fri",3220.7392181349837,0.5
2,1.0,DPD,31319,2115,3,13,"Tue,Thu,Sat",3498.151917580347,0.5
2,1.0,DPD,31515,3812,3,6,"Mon,Wed,Fri",6709.901572642887,0.5
2,1.0,DPD,31535,3582,3,6,"Mon,Wed,Fri",7505.791897239571,0.5
2,1.0,DPD,31832,2309,3,13,"Tue,Thu,Sat",5153.921870070199,0.5
2,1.0,FedEx,30159,9864,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",12375.760675349033,0.0
2,1.0,FedEx,30161,3810,4,25,"Mon,Wed,Fri,Sat",4577.941412928074,0.3333333333333333
2,1.0,FedEx,30163,6210,3,6,"Mon,Wed,Fri",6961.667933046549,0.5
2,1.0,FedEx,30167,3775,5,34,"Mon,Tue,Wed,Fri,Sat",4959.864295194271,0.16666666666666666
2,1.0,FedEx,30419,1709,3,13,"Tue,Thu,Sat",2353.8972064837008,0.5
2,1.0,FedEx,30449,3703,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5825.2219293490925,0.0
2,1.0,FedEx,30453,1516,3,6,"Mon,Wed,Fri",2286.7270161212837,0.5
2,1.0,FedEx,30455,612,3,6,"Mon,Wed,Fri",1282.9794944990854,0.5
2,1.0,FedEx,30457,778,3,13,"Tue,Thu,Sat",1539.9034537793145,0.5
2,1.0,FedEx,30519,2372,3,6,"Mon,Wed,Fri",3338.674938743749,0.5
2,1.0,FedEx,30539,2429,4,24,"Mon,Wed,Thu,Sat",3397.4965361279687,0.3333333333333333
2,1.0,FedEx,30559,3144,4,18,"Mon,Tue,Wed,Fri",4598.862250973127,0.3333333333333333
2,1.0,FedEx,30625,2229,3,6,"Mon,Wed,Fri",3202.3008585306816,0.5
2,1.0,FedEx,30655,2242,3,6,"Mon,Wed,Fri",3175.7369630657167,0.5
2,1.0,FedEx,30657,3429,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",4684.585010528717,0.0
2,1.0,FedEx,30823,878,3,13,"Tue,Thu,Sat",1690.1912411535855,0.5
2,1.0,FedEx,30827,2757,5,36,"Mon,Wed,Thu,Fri,Sat",4174.86503108889,0.16666666666666666
2,1.0,FedEx,30853,3029,4,18,"Mon,Tue,Wed,Fri",4037.4010413087426,0.3333333333333333
2,1.0,FedEx,30855,9970,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",11175.280244194257,0.0
2,1.0,FedEx,30880,3498,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5900.623938394634,0.0
2,1.0,FedEx,30890,1281,3,13,"Tue,Thu,Sat",2526.579482306558,0.5
2,1.0,FedEx,30900,1597,3,13,"Tue,Thu,Sat",2863.780539335531,0.5
2,1.0,FedEx,30916,3245,3,13,"Tue,Thu,Sat",4294.373114410595,0.5
2,1.0,FedEx,30926,1266,3,6,"Mon,Wed,Fri",2290.0879851002815,0.5
2,1.0,FedEx,30938,3131,4,28,"Tue,Wed,Thu,Sat",4736.1233713119655,0.3333333333333333
2,1.0,FedEx,30952,979,3,13,"Tue,Thu,Sat",2107.153462263727,0.5
2,1.0,FedEx,30966,1063,3,6,"Mon,Wed,Fri",2014.5523657447118,0.5
2,1.0,FedEx,30974,802,3,13,"Tue,Thu,Sat",1783.2677775121138,0.5
2,1.0,FedEx,30982,618,3,6,"Mon,Wed,Fri",1656.5650881372055,0.5
2,1.0,FedEx,30989,876,3,13,"Tue,Thu,Sat",2067.7396578457633,0.5
2,1.0,FedEx,31275,2133,3,6,"Mon,Wed,Fri",3852.1899546096797,0.5
2,1.0,FedEx,31303,1243,3,13,"Tue,Thu,Sat",2753.698291992031,0.5
2,1.0,FedEx,31311,675,3,13,"Tue,Thu,Sat",2142.0059495783353,0.5
2,1.0,FedEx,31319,751,3,13,"Tue,Thu,Sat",2005.8340329551488,0.5
2,1.0,FedEx,31515,2478,3,6,"Mon,Wed,Fri",4057.243945604242,0.5
2,1.0,FedEx,31535,2005,3,13,"Tue,Thu,Sat",4078.223846318566,0.5
