penalty,share_willing,provider,plz,weekly_parcels,schedule_idx_init,schedule_idx_balanced,schedule_size_init,schedule_size_balanced,weekdays_init,weekdays_balanced,avg_wait_d_init,avg_wait_d_balanced,dd_cost_init,dd_cost_balanced,veh_init,veh_balanced
0.25,0.1,Hermes,30173,1982,12,12,3,3,"Tue,Thu,Fri","Tue,Thu,Fri",0.6666666666666666,0.6666666666666666,1691.7753400659249,1691.7753400659249,12.0,12.0
0.25,0.1,Hermes,30177,1604,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,850.8570132159006,850.8570132159006,11.0,11.0
0.25,0.1,Hermes,30179,1492,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,847.7600379043881,847.7600379043881,10.0,10.0
0.25,0.1,Hermes,30419,3791,25,19,4,4,"Mon,Wed,Fri,Sat","Mon,Tue,Wed,Sat",0.3333333333333333,0.5,3404.609299243236,3815.0815549781328,19.0,21.0
0.25,0.1,Hermes,30449,2752,7,7,3,3,"Mon,Wed,Sat","Mon,Wed,Sat",0.6666666666666666,0.6666666666666666,2009.2900596617997,2009.2900596617997,15.0,15.0
0.25,0.1,Hermes,30453,1923,17,19,4,4,"Mon,Tue,Wed,Thu","Mon,Tue,Wed,Sat",0.5,0.5,2317.810058166433,2308.9420420548217,11.0,12.0
0.25,0.1,Hermes,30455,1769,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,1011.1273760132767,1011.1273760132767,11.0,11.0
0.25,0.1,Hermes,30457,1718,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,1189.487639139896,1189.487639139896,11.0,11.0
0.25,0.1,Hermes,30459,1718,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,1010.4790193631375,1010.4790193631375,11.0,11.0
0.25,0.1,Hermes,30519,2920,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,1625.3630010065644,1625.3630010065644,16.0,16.0
0.25,0.1,Hermes,30539,1846,0,0,2,2,"Mon,Thu","Mon,Thu",1.0,1.0,1304.9555020572993,1304.9555020572993,11.0,11.0
0.25,0.1,Hermes,30559,2928,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,1627.690213662665,1627.690213662665,17.0,17.0
0.25,0.1,Hermes,30625,1721,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,1154.9300493246592,1154.9300493246592,11.0,11.0
0.25,0.1,Hermes,30627,1110,20,20,4,4,"Mon,Tue,Thu,Fri","Mon,Tue,Thu,Fri",0.3333333333333333,0.3333333333333333,1328.7764110106796,1328.7764110106796,6.0,6.0
0.25,0.1,Hermes,30629,1544,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,946.9783943382547,946.9783943382547,11.0,11.0
0.25,0.1,Hermes,30655,1982,10,10,3,3,"Tue,Wed,Fri","Tue,Wed,Fri",0.6666666666666666,0.6666666666666666,1717.2840847203165,1717.2840847203165,12.0,12.0
0.25,0.1,Hermes,30657,1834,28,28,4,4,"Tue,Wed,Thu,Sat","Tue,Wed,Thu,Sat",0.3333333333333333,0.3333333333333333,2115.7457872530954,2115.7457872530954,11.0,11.0
0.25,0.1,Hermes,30659,1587,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,933.224104955804,933.224104955804,11.0,11.0
0.25,0.1,Hermes,30823,2384,3,3,3,3,"Mon,Tue,Thu","Mon,Tue,Thu",0.6666666666666666,0.6666666666666666,1901.819621497113,1901.819621497113,12.0,12.0
0.25,0.1,Hermes,30826,2156,17,17,4,4,"Mon,Tue,Wed,Thu","Mon,Tue,Wed,Thu",0.5,0.5,2814.0653606299757,2814.0653606299757,12.0,12.0
0.25,0.1,Hermes,30827,1865,5,7,3,3,"Mon,Wed,Thu","Mon,Wed,Sat",0.6666666666666666,0.6666666666666666,1701.9151022260107,1696.573484864736,11.0,12.0
0.25,0.1,Hermes,30851,1650,15,15,3,3,"Wed,Thu,Sat","Wed,Thu,Sat",0.6666666666666666,0.6666666666666666,1309.3971256360524,1309.3971256360524,11.0,11.0
0.25,0.1,Hermes,30853,1477,9,9,3,3,"Mon,Thu,Sat","Mon,Thu,Sat",0.6666666666666666,0.6666666666666666,1172.3556669135276,1172.3556669135276,9.0,9.0
0.25,0.1,Hermes,30855,7102,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,8658.56494813409,8658.56494813409,34.0,34.0
0.25,0.1,Hermes,30880,3668,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,2356.314415724164,2356.314415724164,17.0,17.0
0.25,0.1,Hermes,30890,3618,7,7,3,3,"Mon,Wed,Sat","Mon,Wed,Sat",0.6666666666666666,0.6666666666666666,3664.668966355438,3664.668966355438,19.0,19.0
0.25,0.1,Hermes,30900,3644,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,7696.514876914835,7696.514876914835,18.0,18.0
0.25,0.1,Hermes,30916,3232,27,27,4,4,"Tue,Wed,Thu,Fri","Tue,Wed,Thu,Fri",0.5,0.5,3989.2367993969706,3989.2367993969706,17.0,17.0
0.25,0.1,Hermes,30926,3537,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,5981.497888198291,5981.497888198291,17.0,17.0
0.25,0.1,Hermes,30938,2656,35,35,5,5,"Mon,Tue,Thu,Fri,Sat","Mon,Tue,Thu,Fri,Sat",0.16666666666666666,0.16666666666666666,4902.914506775587,4902.914506775587,15.0,15.0
0.25,0.1,Hermes,30952,2488,0,0,2,2,"Mon,Thu","Mon,Thu",1.0,1.0,1834.8621353393564,1834.8621353393564,14.0,14.0
0.25,0.1,Hermes,30966,2313,0,0,2,2,"Mon,Thu","Mon,Thu",1.0,1.0,1547.048730752025,1547.048730752025,12.0,12.0
0.25,0.1,Hermes,30974,1616,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,1539.6738253617568,1539.6738253617568,11.0,11.0
0.25,0.1,Hermes,30982,1680,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,1406.7686208843443,1406.7686208843443,11.0,11.0
0.25,0.1,Hermes,30989,1681,0,0,2,2,"Mon,Thu","Mon,Thu",1.0,1.0,1461.8572212718332,1461.8572212718332,11.0,11.0
0.25,0.1,Hermes,31275,4698,26,26,4,4,"Mon,Thu,Fri,Sat","Mon,Thu,Fri,Sat",0.5,0.5,6011.125067853243,6011.125067853243,24.0,24.0
0.25,0.1,Hermes,31303,3161,22,22,4,4,"Mon,Tue,Fri,Sat","Mon,Tue,Fri,Sat",0.5,0.5,4410.706898126959,4410.706898126959,17.0,17.0
0.25,0.1,Hermes,31311,2196,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,1945.087451974311,1945.087451974311,13.0,13.0
0.25,0.1,Hermes,31319,2907,14,14,3,3,"Tue,Fri,Sat","Tue,Fri,Sat",0.6666666666666666,0.6666666666666666,3164.855375107676,3164.855375107676,17.0,17.0
0.25,0.1,Hermes,31515,4758,34,34,5,5,"Mon,Tue,Wed,Fri,Sat","Mon,Tue,Wed,Fri,Sat",0.16666666666666666,0.16666666666666666,7480.565402203189,7480.565402203189,23.0,23.0
0.25,0.1,Hermes,31535,4780,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,11828.260970846719,11828.260970846719,24.0,24.0
0.25,0.1,Hermes,31832,3015,0,0,2,2,"Mon,Thu","Mon,Thu",1.0,1.0,2803.782363283618,2803.782363283618,17.0,17.0
0.25,0.1,UPS,30159,11805,32,33,5,5,"Mon,Tue,Wed,Thu,Fri","Mon,Tue,Wed,Thu,Sat",0.16666666666666666,0.16666666666666666,12717.727889413229,12536.652212679775,54.0,54.0
0.25,0.1,UPS,30161,4726,28,21,4,4,"Tue,Wed,Thu,Sat","Mon,Tue,Thu,Sat",0.3333333333333333,0.3333333333333333,4410.547748170158,4405.468902041898,24.0,24.0
0.25,0.1,UPS,30163,5283,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,6504.720392897118,6504.720392897118,25.0,25.0
0.25,0.1,UPS,30165,2701,7,11,3,3,"Mon,Wed,Sat","Tue,Wed,Sat",0.6666666666666666,0.6666666666666666,2214.3524421817197,2209.919311316179,15.0,15.0
0.25,0.1,UPS,30167,4551,28,19,4,4,"Tue,Wed,Thu,Sat","Mon,Tue,Wed,Sat",0.3333333333333333,0.5,4402.9393521718675,4391.7845752970425,22.0,22.0
0.25,0.1,UPS,30419,2053,0,2,2,2,"Mon,Thu","Wed,Sat",1.0,1.0,1666.7907311659137,1674.8065062246578,12.0,11.0
0.25,0.1,UPS,30449,4685,11,11,3,3,"Tue,Wed,Sat","Tue,Wed,Sat",0.6666666666666666,0.6666666666666666,4149.045070331639,4149.045070331639,24.0,24.0
0.25,0.1,UPS,30453,1821,18,22,4,4,"Mon,Tue,Wed,Fri","Mon,Tue,Fri,Sat",0.3333333333333333,0.5,2393.455852107907,2427.814022497013,10.0,10.0
0.25,0.1,UPS,30455,812,6,6,3,3,"Mon,Wed,Fri","Mon,Wed,Fri",0.5,0.5,1027.4824502968995,1027.4824502968995,6.0,6.0
0.25,0.1,UPS,30457,1021,18,18,4,4,"Mon,Tue,Wed,Fri","Mon,Tue,Wed,Fri",0.3333333333333333,0.3333333333333333,1421.953143771178,1421.953143771178,6.0,6.0
0.25,0.1,UPS,30519,3064,10,4,3,3,"Tue,Wed,Fri","Mon,Tue,Fri",0.6666666666666666,0.6666666666666666,2990.327779291376,2972.551782791993,16.0,16.0
0.25,0.1,UPS,30539,2701,8,9,3,3,"Mon,Thu,Fri","Mon,Thu,Sat",0.6666666666666666,0.6666666666666666,2645.441726362322,2675.6300387888014,14.0,15.0
0.25,0.1,UPS,30559,3087,27,22,4,4,"Tue,Wed,Thu,Fri","Mon,Tue,Fri,Sat",0.5,0.5,3788.379842984009,3781.8429553180886,16.0,17.0
0.25,0.1,UPS,30625,2727,26,26,4,4,"Mon,Thu,Fri,Sat","Mon,Thu,Fri,Sat",0.5,0.5,2879.2193771477146,2879.2193771477146,14.0,14.0
0.25,0.1,UPS,30655,1218,15,15,3,3,"Wed,Thu,Sat","Wed,Thu,Sat",0.6666666666666666,0.6666666666666666,1180.5832232118216,1180.5832232118216,7.0,7.0
0.25,0.1,UPS,30657,3745,29,19,4,4,"Tue,Wed,Fri,Sat","Mon,Tue,Wed,Sat",0.3333333333333333,0.5,3473.8685269073967,3712.6447921849244,18.0,19.0
0.25,0.1,UPS,30659,2385,33,33,5,5,"Mon,Tue,Wed,Thu,Sat","Mon,Tue,Wed,Thu,Sat",0.16666666666666666,0.16666666666666666,3131.686169567847,3131.686169567847,12.0,12.0
0.25,0.1,UPS,30823,1337,9,9,3,3,"Mon,Thu,Sat","Mon,Thu,Sat",0.6666666666666666,0.6666666666666666,1424.9451844830733,1424.9451844830733,7.0,7.0
0.25,0.1,UPS,30826,1105,33,33,5,5,"Mon,Tue,Wed,Thu,Sat","Mon,Tue,Wed,Thu,Sat",0.16666666666666666,0.16666666666666666,1850.0871918847347,1850.0871918847347,6.0,6.0
0.25,0.1,UPS,30827,2105,32,33,5,5,"Mon,Tue,Wed,Thu,Fri","Mon,Tue,Wed,Thu,Sat",0.16666666666666666,0.16666666666666666,2739.950111421672,2738.792092349821,11.0,11.0
0.25,0.1,UPS,30853,3668,35,35,5,5,"Mon,Tue,Thu,Fri,Sat","Mon,Tue,Thu,Fri,Sat",0.16666666666666666,0.16666666666666666,4096.820169482183,4096.820169482183,19.0,19.0
0.25,0.1,UPS,30855,11475,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,12372.313669298126,12372.313669298126,52.0,52.0
0.25,0.1,UPS,30880,4190,8,14,3,3,"Mon,Thu,Fri","Tue,Fri,Sat",0.6666666666666666,0.6666666666666666,4236.9476679165155,4364.674914513881,21.0,22.0
0.25,0.1,UPS,30890,1795,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,2071.543042630641,2071.543042630641,9.0,9.0
0.25,0.1,UPS,30900,2208,5,9,3,3,"Mon,Wed,Thu","Mon,Thu,Sat",0.6666666666666666,0.6666666666666666,3023.00639269555,3072.892577039833,12.0,13.0
0.25,0.1,UPS,30916,4019,6,14,3,3,"Mon,Wed,Fri","Tue,Fri,Sat",0.5,0.6666666666666666,3664.2538519723403,3898.4107951361475,20.0,22.0
0.25,0.1,UPS,30926,1634,0,0,2,2,"Mon,Thu","Mon,Thu",1.0,1.0,1639.4637265254185,1639.4637265254185,9.0,9.0
0.25,0.1,UPS,30938,3590,21,21,4,4,"Mon,Tue,Thu,Sat","Mon,Tue,Thu,Sat",0.3333333333333333,0.3333333333333333,4335.972659837803,4335.972659837803,17.0,17.0
0.25,0.1,UPS,30952,1329,0,0,2,2,"Mon,Thu","Mon,Thu",1.0,1.0,1398.2454482270741,1398.2454482270741,8.0,8.0
0.25,0.1,UPS,30966,1386,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,1572.2767445372956,1572.2767445372956,9.0,9.0
0.25,0.1,UPS,30974,1072,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,1390.3363857581598,1390.3363857581598,8.0,8.0
0.25,0.1,UPS,30982,878,16,3,3,3,"Wed,Fri,Sat","Mon,Tue,Thu",0.6666666666666666,0.6666666666666666,1782.7339200354645,1958.2285778004664,7.0,7.0
0.25,0.1,UPS,30989,1191,0,0,2,2,"Mon,Thu","Mon,Thu",1.0,1.0,1348.7084095680839,1348.7084095680839,8.0,8.0
0.25,0.1,UPS,31275,2904,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,2907.0917246118124,2907.0917246118124,15.0,15.0
0.25,0.1,UPS,31303,1804,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,2048.4852926241574,2048.4852926241574,11.0,11.0
0.25,0.1,UPS,31311,1062,0,0,2,2,"Mon,Thu","Mon,Thu",1.0,1.0,1654.7230538581211,1654.7230538581211,8.0,8.0
0.25,0.1,UPS,31319,1055,0,0,2,2,"Mon,Thu","Mon,Thu",1.0,1.0,1430.1195532385163,1430.1195532385163,8.0,8.0
0.25,0.1,UPS,31515,3281,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,3088.4500687652535,3088.4500687652535,17.0,17.0
0.25,0.1,UPS,31535,2571,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,3239.254064118379,3239.254064118379,15.0,15.0
0.25,0.1,UPS,31832,1605,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,2140.519542905011,2140.519542905011,9.0,9.0
0.25,0.2,DHL,30159,23058,30,21,4,4,"Tue,Thu,Fri,Sat","Mon,Tue,Thu,Sat",0.3333333333333333,0.3333333333333333,15023.531512745343,15491.160234302612,102.0,103.0
0.25,0.2,DHL,30161,11554,25,25,4,4,"Mon,Wed,Fri,Sat","Mon,Wed,Fri,Sat",0.3333333333333333,0.3333333333333333,7546.712244754647,7546.712244754647,53.0,53.0
0.25,0.2,DHL,30163,10484,33,33,5,5,"Mon,Tue,Wed,Thu,Sat","Mon,Tue,Wed,Thu,Sat",0.16666666666666666,0.16666666666666666,8476.005359408015,8476.005359408015,48.0,48.0
0.25,0.2,DHL,30165,8599,4,9,3,3,"Mon,Tue,Fri","Mon,Thu,Sat",0.6666666666666666,0.6666666666666666,4591.391813407738,4752.2830494093005,40.0,41.0
0.25,0.2,DHL,30167,13892,17,19,4,4,"Mon,Tue,Wed,Thu","Mon,Tue,Wed,Sat",0.5,0.5,10150.124492434177,9604.054103279017,64.0,64.0
0.25,0.2,DHL,30169,5294,22,22,4,4,"Mon,Tue,Fri,Sat","Mon,Tue,Fri,Sat",0.5,0.5,3487.139744623002,3487.139744623002,25.0,25.0
0.25,0.2,DHL,30173,8547,35,35,5,5,"Mon,Tue,Thu,Fri,Sat","Mon,Tue,Thu,Fri,Sat",0.16666666666666666,0.16666666666666666,7117.911767807034,7117.911767807034,39.0,39.0
0.25,0.2,DHL,30177,6260,6,13,3,3,"Mon,Wed,Fri","Tue,Thu,Sat",0.5,0.5,3443.453383684722,3473.5104299779523,29.0,30.0
0.25,0.2,DHL,30179,6322,6,7,3,3,"Mon,Wed,Fri","Mon,Wed,Sat",0.5,0.6666666666666666,3586.7592345675985,3606.3793616735265,29.0,30.0
0.25,0.2,DHL,30419,14775,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,15260.397562746597,15260.397562746597,66.0,66.0
0.25,0.2,DHL,30449,7431,6,6,3,3,"Mon,Wed,Fri","Mon,Wed,Fri",0.5,0.5,4220.586612108548,4220.586612108548,34.0,34.0
0.25,0.2,DHL,30453,8150,6,6,3,3,"Mon,Wed,Fri","Mon,Wed,Fri",0.5,0.5,4970.520035245066,4970.520035245066,38.0,38.0
0.25,0.2,DHL,30455,6748,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,2941.890882295675,2941.890882295675,32.0,32.0
0.25,0.2,DHL,30457,6736,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,2879.641810202197,2879.641810202197,32.0,32.0
0.25,0.2,DHL,30459,6561,12,12,3,3,"Tue,Thu,Fri","Tue,Thu,Fri",0.6666666666666666,0.6666666666666666,3676.3894150113965,3676.3894150113965,31.0,31.0
0.25,0.2,DHL,30519,12645,30,30,4,4,"Tue,Thu,Fri,Sat","Tue,Thu,Fri,Sat",0.3333333333333333,0.3333333333333333,8844.080732410372,8844.080732410372,57.0,57.0
0.25,0.2,DHL,30539,8372,20,20,4,4,"Mon,Tue,Thu,Fri","Mon,Tue,Thu,Fri",0.3333333333333333,0.3333333333333333,6703.656063269192,6703.656063269192,39.0,39.0
0.25,0.2,DHL,30559,12320,33,33,5,5,"Mon,Tue,Wed,Thu,Sat","Mon,Tue,Wed,Thu,Sat",0.16666666666666666,0.16666666666666666,10639.748189487193,10639.748189487193,55.0,55.0
0.25,0.2,DHL,30625,7084,13,13,3,3,"Tue,Thu,Sat","Tue,Thu,Sat",0.5,0.5,3987.244986970244,3987.244986970244,33.0,33.0
0.25,0.2,DHL,30627,4809,13,13,3,3,"Tue,Thu,Sat","Tue,Thu,Sat",0.5,0.5,3002.5699088389456,3002.5699088389456,23.0,23.0
0.25,0.2,DHL,30629,5907,3,3,3,3,"Mon,Tue,Thu","Mon,Tue,Thu",0.6666666666666666,0.6666666666666666,3724.1233378477045,3724.1233378477045,28.0,28.0
0.25,0.2,DHL,30655,7945,11,11,3,3,"Tue,Wed,Sat","Tue,Wed,Sat",0.6666666666666666,0.6666666666666666,4607.536577503873,4607.536577503873,37.0,37.0
0.25,0.2,DHL,30657,9056,29,19,4,4,"Tue,Wed,Fri,Sat","Mon,Tue,Wed,Sat",0.3333333333333333,0.5,6857.499406043127,7101.033439555244,42.0,43.0
0.25,0.2,DHL,30659,6829,12,12,3,3,"Tue,Thu,Fri","Tue,Thu,Fri",0.6666666666666666,0.6666666666666666,4632.679888532421,4632.679888532421,32.0,32.0
0.25,0.2,DHL,30823,9437,36,36,5,5,"Mon,Wed,Thu,Fri,Sat","Mon,Wed,Thu,Fri,Sat",0.16666666666666666,0.16666666666666666,8379.663601240201,8379.663601240201,43.0,43.0
0.25,0.2,DHL,30826,8281,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,9289.171862330428,9289.171862330428,40.0,40.0
0.25,0.2,DHL,30827,8048,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,8499.259441991915,8499.259441991915,37.0,37.0
0.25,0.2,DHL,30851,6654,9,9,3,3,"Mon,Thu,Sat","Mon,Thu,Sat",0.6666666666666666,0.6666666666666666,3680.1424489110223,3680.1424489110223,30.0,30.0
0.25,0.2,DHL,30853,7164,15,4,3,3,"Wed,Thu,Sat","Mon,Tue,Fri",0.6666666666666666,0.6666666666666666,4584.703402973807,4596.341360318584,33.0,34.0
0.25,0.2,DHL,30855,32854,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,33181.974645551454,33181.974645551454,145.0,145.0
0.25,0.2,DHL,30880,16161,14,14,3,3,"Tue,Fri,Sat","Tue,Fri,Sat",0.6666666666666666,0.6666666666666666,9233.802139245867,9233.802139245867,73.0,73.0
0.25,0.2,DHL,30890,13989,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,16098.044263724361,16098.044263724361,64.0,64.0
0.25,0.2,DHL,30900,14609,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,17593.529073393336,17593.529073393336,67.0,67.0
0.25,0.2,DHL,30916,14499,27,27,4,4,"Tue,Wed,Thu,Fri","Tue,Wed,Thu,Fri",0.5,0.5,12443.046454829775,12443.046454829775,64.0,64.0
0.25,0.2,DHL,30926,13519,36,36,5,5,"Mon,Wed,Thu,Fri,Sat","Mon,Wed,Thu,Fri,Sat",0.16666666666666666,0.16666666666666666,12358.777951587297,12358.777951587297,63.0,63.0
0.25,0.2,DHL,30938,12030,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,14888.20103197316,14888.20103197316,55.0,55.0
0.25,0.2,DHL,30952,9709,16,9,3,3,"Wed,Fri,Sat","Mon,Thu,Sat",0.6666666666666666,0.6666666666666666,5584.213117814664,5800.466201092043,45.0,45.0
0.25,0.2,DHL,30966,9182,29,29,4,4,"Tue,Wed,Fri,Sat","Tue,Wed,Fri,Sat",0.3333333333333333,0.3333333333333333,7112.501042151159,7112.501042151159,42.0,42.0
0.25,0.2,DHL,30974,6515,37,37,5,5,"Tue,Wed,Thu,Fri,Sat","Tue,Wed,Thu,Fri,Sat",0.16666666666666666,0.16666666666666666,6365.305521886033,6365.305521886033,31.0,31.0
0.25,0.2,DHL,30982,6551,14,14,3,3,"Tue,Fri,Sat","Tue,Fri,Sat",0.6666666666666666,0.6666666666666666,3900.7558880736506,3900.7558880736506,31.0,31.0
0.25,0.2,DHL,30989,6841,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,8197.588934134921,8197.588934134921,33.0,33.0
0.25,0.2,DHL,31275,18743,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,20490.51279819747,20490.51279819747,84.0,84.0
0.25,0.2,DHL,31303,12605,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,14494.326252546625,14494.326252546625,59.0,59.0
0.25,0.2,DHL,31311,8577,32,32,5,5,"Mon,Tue,Wed,Thu,Fri","Mon,Tue,Wed,Thu,Fri",0.16666666666666666,0.16666666666666666,9099.926570293806,9099.926570293806,39.0,39.0
0.25,0.2,DHL,31319,10967,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,12204.762656945873,12204.762656945873,51.0,51.0
0.25,0.2,DHL,31515,19286,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,21088.897809861297,21088.897809861297,87.0,87.0
0.25,0.2,DHL,31535,18533,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,22512.716761824166,22512.716761824166,82.0,82.0
0.25,0.2,DHL,31832,11902,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,14457.781202836444,14457.781202836444,55.0,55.0
0.25,0.2,Amazon,30159,9019,28,19,4,4,"Tue,Wed,Thu,Sat","Mon,Tue,Wed,Sat",0.3333333333333333,0.5,7762.6172879716905,7798.221135864124,41.0,42.0
0.25,0.2,Amazon,30161,4512,12,12,3,3,"Tue,Thu,Fri","Tue,Thu,Fri",0.6666666666666666,0.6666666666666666,3128.268870117346,3128.268870117346,22.0,22.0
0.25,0.2,Amazon,30163,4469,5,5,3,3,"Mon,Wed,Thu","Mon,Wed,Thu",0.6666666666666666,0.6666666666666666,3066.4447086113914,3066.4447086113914,22.0,22.0
0.25,0.2,Amazon,30165,3574,14,9,3,3,"Tue,Fri,Sat","Mon,Thu,Sat",0.6666666666666666,0.6666666666666666,2154.3726534366883,2616.6197398406525,17.0,19.0
0.25,0.2,Amazon,30167,5730,27,19,4,4,"Tue,Wed,Thu,Fri","Mon,Tue,Wed,Sat",0.5,0.5,5035.14072763587,5020.413473136875,26.0,28.0
0.25,0.2,Amazon,30173,3759,26,21,4,4,"Mon,Thu,Fri,Sat","Mon,Tue,Thu,Sat",0.5,0.3333333333333333,3276.05656310598,3528.6765367461826,18.0,19.0
0.25,0.2,Amazon,30177,2906,12,12,3,3,"Tue,Thu,Fri","Tue,Thu,Fri",0.6666666666666666,0.6666666666666666,2156.7042400273654,2156.7042400273654,15.0,15.0
0.25,0.2,Amazon,30179,2781,12,12,3,3,"Tue,Thu,Fri","Tue,Thu,Fri",0.6666666666666666,0.6666666666666666,2185.4006996099124,2185.4006996099124,15.0,15.0
0.25,0.2,Amazon,30419,6859,33,33,5,5,"Mon,Tue,Wed,Thu,Sat","Mon,Tue,Wed,Thu,Sat",0.16666666666666666,0.16666666666666666,7172.694496458792,7172.694496458792,32.0,32.0
0.25,0.2,Amazon,30449,5275,8,9,3,3,"Mon,Thu,Fri","Mon,Thu,Sat",0.6666666666666666,0.6666666666666666,3505.829951911446,3504.040892188838,25.0,26.0
0.25,0.2,Amazon,30453,3593,5,9,3,3,"Mon,Wed,Thu","Mon,Thu,Sat",0.6666666666666666,0.6666666666666666,2727.040963334577,2729.7004979198714,18.0,19.0
0.25,0.2,Amazon,30455,3165,10,10,3,3,"Tue,Wed,Fri","Tue,Wed,Fri",0.6666666666666666,0.6666666666666666,2541.292608203638,2541.292608203638,17.0,17.0
0.25,0.2,Amazon,30457,3134,11,11,3,3,"Tue,Wed,Sat","Tue,Wed,Sat",0.6666666666666666,0.6666666666666666,2349.2284630977247,2349.2284630977247,16.0,16.0
0.25,0.2,Amazon,30459,3087,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,1495.1083176112702,1495.1083176112702,17.0,17.0
0.25,0.2,Amazon,30519,5508,16,9,3,3,"Wed,Fri,Sat","Mon,Thu,Sat",0.6666666666666666,0.6666666666666666,3967.796941138275,4399.978674722956,26.0,28.0
0.25,0.2,Amazon,30539,3516,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,2055.5731376508165,2055.5731376508165,17.0,17.0
0.25,0.2,Amazon,30559,5369,15,7,3,3,"Wed,Thu,Sat","Mon,Wed,Sat",0.6666666666666666,0.6666666666666666,4145.6876747752485,4139.122768100548,26.0,27.0
0.25,0.2,Amazon,30625,3180,7,7,3,3,"Mon,Wed,Sat","Mon,Wed,Sat",0.6666666666666666,0.6666666666666666,2347.994102358087,2347.994102358087,17.0,17.0
