penalty,share_willing,provider,plz,schedule_idx_system_smoothed,schedule_size_system_smoothed,weekdays_system_smoothed,avg_wait_d_system_smoothed,dd_cost_system_smoothed
0.5,0.6,FedEx,30974,11,3,"Tue,Wed,Sat",0.6666666666666666,1769.56310496809
0.5,0.6,FedEx,30982,1,2,"Tue,Fri",1.0,1449.7540496877475
0.5,0.6,FedEx,30989,1,2,"Tue,Fri",1.0,1325.0588259638926
0.5,0.6,FedEx,31275,1,2,"Tue,Fri",1.0,3164.445654542756
0.5,0.6,FedEx,31303,0,2,"Mon,Thu",1.0,2111.2273389356733
0.5,0.6,FedEx,31311,1,2,"Tue,Fri",1.0,1551.8718757606075
0.5,0.6,FedEx,31319,1,2,"Tue,Fri",1.0,1464.6753448489335
0.5,0.6,FedEx,31515,7,3,"Mon,Wed,Sat",0.6666666666666666,3880.696788237862
0.5,0.6,FedEx,31535,0,2,"Mon,Thu",1.0,3374.567249093008
0.5,0.6,FedEx,31832,1,2,"Tue,Fri",1.0,2158.172043753148
0.5,0.6,GLS,30159,19,4,"Mon,Tue,Wed,Sat",0.5,3869.338836275396
0.5,0.6,GLS,30161,18,4,"Mon,Tue,Wed,Fri",0.3333333333333333,2156.793729019624
0.5,0.6,GLS,30163,9,3,"Mon,Thu,Sat",0.6666666666666666,3001.312186098829
0.5,0.6,GLS,30165,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,1970.1945734184555
0.5,0.6,GLS,30167,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,2909.245741373525
0.5,0.6,GLS,30173,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,1918.6299385123973
0.5,0.6,GLS,30179,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,1692.2437768897275
0.5,0.6,GLS,30419,6,3,"Mon,Wed,Fri",0.5,3157.639947491025
0.5,0.6,GLS,30449,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,2862.772334644521
0.5,0.6,GLS,30453,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,2356.6121338869048
0.5,0.6,GLS,30455,1,2,"Tue,Fri",1.0,1220.581573358002
0.5,0.6,GLS,30457,36,5,"Mon,Wed,Thu,Fri,Sat",0.1666666666666666,1949.0527213829423
0.5,0.6,GLS,30459,17,4,"Mon,Tue,Wed,Thu",0.5,1654.4340423697338
0.5,0.6,GLS,30519,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,2593.7740371457944
0.5,0.6,GLS,30539,20,4,"Mon,Tue,Thu,Fri",0.3333333333333333,1861.38154696437
0.5,0.6,GLS,30559,22,4,"Mon,Tue,Fri,Sat",0.5,2896.117003721065
0.5,0.6,GLS,30625,31,4,"Wed,Thu,Fri,Sat",0.5,1606.6476281485045
0.5,0.6,GLS,30627,17,4,"Mon,Tue,Wed,Thu",0.5,1431.5887165849608
0.5,0.6,GLS,30629,19,4,"Mon,Tue,Wed,Sat",0.5,1659.752093271522
0.5,0.6,GLS,30655,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,2244.7300046642017
0.5,0.6,GLS,30657,13,3,"Tue,Thu,Sat",0.5,1798.840209126074
0.5,0.6,GLS,30659,0,2,"Mon,Thu",1.0,1192.7443411750164
0.5,0.6,GLS,30823,1,2,"Tue,Fri",1.0,2007.4770624091657
0.5,0.6,GLS,30826,2,2,"Wed,Sat",1.0,2069.210925255833
0.5,0.6,GLS,30827,6,3,"Mon,Wed,Fri",0.5,2003.8796812621936
0.5,0.6,GLS,30851,9,3,"Mon,Thu,Sat",0.6666666666666666,1335.7488934195103
0.5,0.6,GLS,30853,0,2,"Mon,Thu",1.0,1256.7980757364912
0.5,0.6,GLS,30855,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,6523.972556688666
0.5,0.6,GLS,30880,12,3,"Tue,Thu,Fri",0.6666666666666666,2793.591713204066
0.5,0.6,GLS,30890,1,2,"Tue,Fri",1.0,3144.6736135977817
0.5,0.6,GLS,30900,2,2,"Wed,Sat",1.0,3652.757236652988
0.5,0.6,GLS,30916,6,3,"Mon,Wed,Fri",0.5,3150.694324073708
0.5,0.6,GLS,30926,2,2,"Wed,Sat",1.0,2861.335281799265
0.5,0.6,GLS,30938,2,2,"Wed,Sat",1.0,2563.656640971894
0.5,0.6,GLS,30952,6,3,"Mon,Wed,Fri",0.5,2342.7731015569675
0.5,0.6,GLS,30966,29,4,"Tue,Wed,Fri,Sat",0.3333333333333333,2302.6415271212386
0.5,0.6,GLS,30974,1,2,"Tue,Fri",1.0,1470.581572552058
0.5,0.6,GLS,30982,16,3,"Wed,Fri,Sat",0.6666666666666666,1544.0529202031844
0.5,0.6,GLS,30989,0,2,"Mon,Thu",1.0,1532.2897928440689
0.5,0.6,GLS,31275,14,3,"Tue,Fri,Sat",0.6666666666666666,4279.545340079756
0.5,0.6,GLS,31303,0,2,"Mon,Thu",1.0,2860.7793120826755
0.5,0.6,GLS,31311,1,2,"Tue,Fri",1.0,2390.15525050099
0.5,0.6,GLS,31319,24,4,"Mon,Wed,Thu,Sat",0.3333333333333333,3286.906198253574
0.5,0.6,GLS,31515,13,3,"Tue,Thu,Sat",0.5,5156.524894438244
0.5,0.6,GLS,31535,1,2,"Tue,Fri",1.0,5280.3197698792665
0.5,0.6,GLS,31832,19,4,"Mon,Tue,Wed,Sat",0.5,3886.0842392375207
0.5,0.6,Hermes,30159,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,6103.311963748475
0.5,0.6,Hermes,30161,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,2905.031333279463
0.5,0.6,Hermes,30163,19,4,"Mon,Tue,Wed,Sat",0.5,2558.0378741100994
0.5,0.6,Hermes,30165,4,3,"Mon,Tue,Fri",0.6666666666666666,1807.565429355183
0.5,0.6,Hermes,30167,22,4,"Mon,Tue,Fri,Sat",0.5,3425.636131453902
0.5,0.6,Hermes,30173,19,4,"Mon,Tue,Wed,Sat",0.5,2499.7687404639464
0.5,0.6,Hermes,30177,26,4,"Mon,Thu,Fri,Sat",0.5,2146.879386012983
0.5,0.6,Hermes,30179,11,3,"Tue,Wed,Sat",0.6666666666666666,1595.0830812684276
0.5,0.6,Hermes,30419,22,4,"Mon,Tue,Fri,Sat",0.5,4060.180411812461
0.5,0.6,Hermes,30449,6,3,"Mon,Wed,Fri",0.5,2745.825471152189
0.5,0.6,Hermes,30453,19,4,"Mon,Tue,Wed,Sat",0.5,2556.642381311053
0.5,0.6,Hermes,30455,10,3,"Tue,Wed,Fri",0.6666666666666666,2059.261865176684
0.5,0.6,Hermes,30457,0,2,"Mon,Thu",1.0,1722.7175525869202
0.5,0.6,Hermes,30459,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,2615.4106051556128
0.5,0.6,Hermes,30519,22,4,"Mon,Tue,Fri,Sat",0.5,4015.8212696052815
0.5,0.6,Hermes,30539,4,3,"Mon,Tue,Fri",0.6666666666666666,2241.123313940988
0.5,0.6,Hermes,30559,13,3,"Tue,Thu,Sat",0.5,3355.210213058508
0.5,0.6,Hermes,30625,19,4,"Mon,Tue,Wed,Sat",0.5,2571.616561784572
0.5,0.6,Hermes,30627,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,1679.9314687355686
0.5,0.6,Hermes,30629,13,3,"Tue,Thu,Sat",0.5,1799.8982451344054
0.5,0.6,Hermes,30655,28,4,"Tue,Wed,Thu,Sat",0.3333333333333333,2541.720173416561
0.5,0.6,Hermes,30657,1,2,"Tue,Fri",1.0,1622.415914274609
0.5,0.6,Hermes,30659,13,3,"Tue,Thu,Sat",0.5,1751.819131183821
0.5,0.6,Hermes,30823,19,4,"Mon,Tue,Wed,Sat",0.5,3181.670771997199
0.5,0.6,Hermes,30826,24,4,"Mon,Wed,Thu,Sat",0.3333333333333333,3056.662010405184
0.5,0.6,Hermes,30827,1,2,"Tue,Fri",1.0,1611.1170588360076
0.5,0.6,Hermes,30851,22,4,"Mon,Tue,Fri,Sat",0.5,2037.7014876517903
0.5,0.6,Hermes,30853,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,1933.831684695636
0.5,0.6,Hermes,30855,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8658.56494813409
0.5,0.6,Hermes,30880,4,3,"Mon,Tue,Fri",0.6666666666666666,4475.528164455793
0.5,0.6,Hermes,30890,7,3,"Mon,Wed,Sat",0.6666666666666666,4736.706527913148
0.5,0.6,Hermes,30900,6,3,"Mon,Wed,Fri",0.5,4953.82498844987
0.5,0.6,Hermes,30916,24,4,"Mon,Wed,Thu,Sat",0.3333333333333333,4237.7536373765015
0.5,0.6,Hermes,30926,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,4775.330082543853
0.5,0.6,Hermes,30938,6,3,"Mon,Wed,Fri",0.5,3782.485974373695
0.5,0.6,Hermes,30952,0,2,"Mon,Thu",1.0,2819.24325457112
0.5,0.6,Hermes,30966,7,3,"Mon,Wed,Sat",0.6666666666666666,2746.6944050333914
0.5,0.6,Hermes,30974,1,2,"Tue,Fri",1.0,2107.716057333344
0.5,0.6,Hermes,30982,1,2,"Tue,Fri",1.0,2142.631418941134
0.5,0.6,Hermes,30989,2,2,"Wed,Sat",1.0,1978.8538416226536
0.5,0.6,Hermes,31275,6,3,"Mon,Wed,Fri",0.5,6030.027087491763
0.5,0.6,Hermes,31303,9,3,"Mon,Thu,Sat",0.6666666666666666,4453.841541902205
0.5,0.6,Hermes,31311,0,2,"Mon,Thu",1.0,3054.761476667545
0.5,0.6,Hermes,31319,13,3,"Tue,Thu,Sat",0.5,4060.309708578754
0.5,0.6,Hermes,31515,11,3,"Tue,Wed,Sat",0.6666666666666666,6031.0570514373
0.5,0.6,Hermes,31535,19,4,"Mon,Tue,Wed,Sat",0.5,8948.502195209163
0.5,0.6,Hermes,31832,0,2,"Mon,Thu",1.0,4025.40066968486
0.5,0.6,UPS,30159,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,14124.871351764605
0.5,0.6,UPS,30161,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,5917.055804797465
0.5,0.6,UPS,30163,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,6504.720392897118
0.5,0.6,UPS,30165,36,5,"Mon,Wed,Thu,Fri,Sat",0.1666666666666666,3239.966973100773
0.5,0.6,UPS,30167,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,5435.71644966825
0.5,0.6,UPS,30419,11,3,"Tue,Wed,Sat",0.6666666666666666,2471.7502885503936
0.5,0.6,UPS,30449,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,6798.755020154903
0.5,0.6,UPS,30453,4,3,"Mon,Tue,Fri",0.6666666666666666,2504.4209647110165
0.5,0.6,UPS,30455,4,3,"Mon,Tue,Fri",0.6666666666666666,1245.9058825603995
0.5,0.6,UPS,30457,3,3,"Mon,Tue,Thu",0.6666666666666666,1527.3645194011124
0.5,0.6,UPS,30519,34,5,"Mon,Tue,Wed,Fri,Sat",0.1666666666666666,4755.315076035369
0.5,0.6,UPS,30539,7,3,"Mon,Wed,Sat",0.6666666666666666,3439.2231572680885
0.5,0.6,UPS,30559,6,3,"Mon,Wed,Fri",0.5,3924.01430876175
0.5,0.6,UPS,30625,13,3,"Tue,Thu,Sat",0.5,3234.6210908510966
0.5,0.6,UPS,30655,30,4,"Tue,Thu,Fri,Sat",0.3333333333333333,1684.464258335866
0.5,0.6,UPS,30657,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,4284.903208479508
0.5,0.6,UPS,30659,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,3371.0724784231534
0.5,0.6,UPS,30823,16,3,"Wed,Fri,Sat",0.6666666666666666,1762.1849573069076
0.5,0.6,UPS,30826,14,3,"Tue,Fri,Sat",0.6666666666666666,1750.6021531268548
0.5,0.6,UPS,30827,19,4,"Mon,Tue,Wed,Sat",0.5,2640.3348190360502
0.5,0.6,UPS,30853,19,4,"Mon,Tue,Wed,Sat",0.5,4151.273395671337
0.5,0.6,UPS,30855,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,12372.313669298126
0.5,0.6,UPS,30880,19,4,"Mon,Tue,Wed,Sat",0.5,6118.135626429719
0.5,0.6,UPS,30890,7,3,"Mon,Wed,Sat",0.6666666666666666,3200.8874334010998
0.5,0.6,UPS,30900,0,2,"Mon,Thu",1.0,2883.340208496053
0.5,0.6,UPS,30916,22,4,"Mon,Tue,Fri,Sat",0.5,5256.624812470818
0.5,0.6,UPS,30926,1,2,"Tue,Fri",1.0,2350.727378563055
0.5,0.6,UPS,30938,20,4,"Mon,Tue,Thu,Fri",0.3333333333333333,5227.3160896954
0.5,0.6,UPS,30952,0,2,"Mon,Thu",1.0,1961.730602337848
0.5,0.6,UPS,30966,14,3,"Tue,Fri,Sat",0.6666666666666666,2063.888778605197
0.5,0.6,UPS,30974,2,2,"Wed,Sat",1.0,1773.7096395039923
0.5,0.6,UPS,30982,2,2,"Wed,Sat",1.0,1589.3262090474109
0.5,0.6,UPS,30989,13,3,"Tue,Thu,Sat",0.5,2056.816284612792
0.5,0.6,UPS,31275,4,3,"Mon,Tue,Fri",0.6666666666666666,4751.06249078371
0.5,0.6,UPS,31303,4,3,"Mon,Tue,Fri",0.6666666666666666,3113.63009897292
0.5,0.6,UPS,31311,0,2,"Mon,Thu",1.0,2043.9353857209396
0.5,0.6,UPS,31319,2,2,"Wed,Sat",1.0,1777.9554836370392
0.5,0.6,UPS,31515,13,3,"Tue,Thu,Sat",0.5,4758.6379866436855
0.5,0.6,UPS,31535,0,2,"Mon,Thu",1.0,4197.287516355185
0.5,0.6,UPS,31832,2,2,"Wed,Sat",1.0,2765.774604969802
0.5,0.7,DHL,30159,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,21973.50194568585
0.5,0.7,DHL,30161,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,10909.00812046849
0.5,0.7,DHL,30163,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,9914.04927442146
0.5,0.7,DHL,30165,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8565.397376626115
0.5,0.7,DHL,30167,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,13540.33589751315
0.5,0.7,DHL,30169,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,5441.748523674446
0.5,0.7,DHL,30173,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8900.020227394843
0.5,0.7,DHL,30177,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,6717.193405547422
0.5,0.7,DHL,30179,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,7015.019470078845
0.5,0.7,DHL,30419,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,15260.397562746595
0.5,0.7,DHL,30449,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,7432.014762814106
0.5,0.7,DHL,30453,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8728.871611104647
0.5,0.7,DHL,30455,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,7560.480077937329
0.5,0.7,DHL,30457,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,7333.849598031452
0.5,0.7,DHL,30459,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,6748.368740605874
0.5,0.7,DHL,30519,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,13335.327593044716
0.5,0.7,DHL,30539,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,9296.282509988963
0.5,0.7,DHL,30559,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,12462.48292952298
0.5,0.7,DHL,30625,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8084.182917612831
0.5,0.7,DHL,30627,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,5566.459185356654
0.5,0.7,DHL,30629,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,6830.019894903581
0.5,0.7,DHL,30655,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8770.048460462032
0.5,0.7,DHL,30657,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,9997.913539537092
0.5,0.7,DHL,30659,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,7841.281218861646
0.5,0.7,DHL,30823,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,10202.29191336214
0.5,0.7,DHL,30826,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,9289.171862330428
0.5,0.7,DHL,30827,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8499.259441991915
0.5,0.7,DHL,30851,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,7091.396611882496
0.5,0.7,DHL,30853,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8087.121413003322
0.5,0.7,DHL,30855,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,33181.974645551454
0.5,0.7,DHL,30880,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,17626.17972557684
0.5,0.7,DHL,30890,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,16098.04426372436
0.5,0.7,DHL,30900,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,17593.529073393336
0.5,0.7,DHL,30916,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,17062.590954336305
0.5,0.7,DHL,30926,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,14775.4174568136
0.5,0.7,DHL,30938,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,14888.20103197316
0.5,0.7,DHL,30952,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,11029.332668750209
0.5,0.7,DHL,30966,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,10564.896592403224
0.5,0.7,DHL,30974,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,7602.589230059956
0.5,0.7,DHL,30982,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8026.683955967339
0.5,0.7,DHL,30989,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8197.588934134921
0.5,0.7,DHL,31275,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,20490.51279819747
0.5,0.7,DHL,31303,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,14494.326252546623
0.5,0.7,DHL,31311,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,10485.698502104207
0.5,0.7,DHL,31319,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,12204.762656945872
0.5,0.7,DHL,31515,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,21088.897809861297
0.5,0.7,DHL,31535,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,22512.71676182417
0.5,0.7,DHL,31832,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,14457.781202836444
0.5,0.7,Amazon,30159,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,11555.196270293998
0.5,0.7,Amazon,30161,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,5677.736576570708
0.5,0.7,Amazon,30163,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,5614.155020952372
0.5,0.7,Amazon,30165,34,5,"Mon,Tue,Wed,Fri,Sat",0.1666666666666666,4199.855512171891
0.5,0.7,Amazon,30167,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,7175.254343343608
0.5,0.7,Amazon,30173,26,4,"Mon,Thu,Fri,Sat",0.5,4036.509731815452
0.5,0.7,Amazon,30177,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,3470.0275222368077
0.5,0.7,Amazon,30179,24,4,"Mon,Wed,Thu,Sat",0.3333333333333333,3485.7557388645764
0.5,0.7,Amazon,30419,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8519.368501277868
0.5,0.7,Amazon,30449,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,7005.60345798299
0.5,0.7,Amazon,30453,36,5,"Mon,Wed,Thu,Fri,Sat",0.1666666666666666,4392.002703569211
0.5,0.7,Amazon,30455,19,4,"Mon,Tue,Wed,Sat",0.5,3879.825048428982
0.5,0.7,Amazon,30457,19,4,"Mon,Tue,Wed,Sat",0.5,3962.7828006787863
0.5,0.7,Amazon,30459,22,4,"Mon,Tue,Fri,Sat",0.5,3923.890645060624
0.5,0.7,Amazon,30519,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,7633.00290170048
0.5,0.7,Amazon,30539,22,4,"Mon,Tue,Fri,Sat",0.5,4829.022665245857
0.5,0.7,Amazon,30559,22,4,"Mon,Tue,Fri,Sat",0.5,6733.219735416931
0.5,0.7,Amazon,30625,19,4,"Mon,Tue,Wed,Sat",0.5,3962.528741144005
0.5,0.7,Amazon,30627,19,4,"Mon,Tue,Wed,Sat",0.5,2813.2912973795874
0.5,0.7,Amazon,30629,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,3601.815055679064
0.5,0.7,Amazon,30655,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,5061.237427944449
0.5,0.7,Amazon,30657,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,4604.788441546222
0.5,0.7,Amazon,30659,6,3,"Mon,Wed,Fri",0.5,3381.0795462180777
0.5,0.7,Amazon,30823,19,4,"Mon,Tue,Wed,Sat",0.5,4697.485076909021
0.5,0.7,Amazon,30826,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,4384.575727271518
0.5,0.7,Amazon,30827,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,4536.061456785562
0.5,0.7,Amazon,30851,24,4,"Mon,Wed,Thu,Sat",0.3333333333333333,3409.710558704179
0.5,0.7,Amazon,30853,19,4,"Mon,Tue,Wed,Sat",0.5,3580.6540724458814
0.5,0.7,Amazon,30855,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,16244.345238115564
0.5,0.7,Amazon,30880,37,5,"Tue,Wed,Thu,Fri,Sat",0.1666666666666666,10064.899252095744
0.5,0.7,Amazon,30890,19,4,"Mon,Tue,Wed,Sat",0.5,8060.406549263094
0.5,0.7,Amazon,30900,6,3,"Mon,Wed,Fri",0.5,8060.461839359504
0.5,0.7,Amazon,30916,13,3,"Tue,Thu,Sat",0.5,6858.787212139252
0.5,0.7,Amazon,30926,34,5,"Mon,Tue,Wed,Fri,Sat",0.1666666666666666,7796.176586109974
0.5,0.7,Amazon,30938,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,8245.672770978243
0.5,0.7,Amazon,30952,23,4,"Mon,Wed,Thu,Fri",0.3333333333333333,5631.478788196205
0.5,0.7,Amazon,30966,6,3,"Mon,Wed,Fri",0.5,4821.476076392762
0.5,0.7,Amazon,30974,24,4,"Mon,Wed,Thu,Sat",0.3333333333333333,4151.773653924284
0.5,0.7,Amazon,30982,22,4,"Mon,Tue,Fri,Sat",0.5,4811.3480125094775
0.5,0.7,Amazon,30989,22,4,"Mon,Tue,Fri,Sat",0.5,4352.531348147629
0.5,0.7,Amazon,31275,22,4,"Mon,Tue,Fri,Sat",0.5,11613.61488771853
0.5,0.7,Amazon,31303,13,3,"Tue,Thu,Sat",0.5,7142.059543572661
0.5,0.7,Amazon,31311,22,4,"Mon,Tue,Fri,Sat",0.5,6806.9009187127685
0.5,0.7,Amazon,31319,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,8350.452599441285
0.5,0.7,Amazon,31515,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,12450.58174407703
0.5,0.7,Amazon,31535,19,4,"Mon,Tue,Wed,Sat",0.5,12410.099653372028
0.5,0.7,Amazon,31832,9,3,"Mon,Thu,Sat",0.6666666666666666,7524.118328942446
0.5,0.7,DPD,30159,19,4,"Mon,Tue,Wed,Sat",0.5,5618.1500401212215
0.5,0.7,DPD,30161,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,3438.63845418782
0.5,0.7,DPD,30163,19,4,"Mon,Tue,Wed,Sat",0.5,2563.4254317473988
0.5,0.7,DPD,30165,6,3,"Mon,Wed,Fri",0.5,2127.39821978532
0.5,0.7,DPD,30167,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,4181.390173320752
0.5,0.7,DPD,30173,6,3,"Mon,Wed,Fri",0.5,2091.0395670483604
0.5,0.7,DPD,30177,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,1745.5912412565017
0.5,0.7,DPD,30179,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,1835.6288581352128
0.5,0.7,DPD,30419,13,3,"Tue,Thu,Sat",0.5,3564.4336720449774
0.5,0.7,DPD,30449,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,3141.4248687972386
0.5,0.7,DPD,30453,1,2,"Tue,Fri",1.0,1795.7850403450457
0.5,0.7,DPD,30455,30,4,"Tue,Thu,Fri,Sat",0.3333333333333333,2147.9810818707288
0.5,0.7,DPD,30457,4,3,"Mon,Tue,Fri",0.6666666666666666,2097.021005637333
0.5,0.7,DPD,30459,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,2117.1897436929985
0.5,0.7,DPD,30519,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,3333.9724961952265
0.5,0.7,DPD,30539,5,3,"Mon,Wed,Thu",0.6666666666666666,2196.7144004373968
0.5,0.7,DPD,30559,34,5,"Mon,Tue,Wed,Fri,Sat",0.1666666666666666,3744.217122986716
0.5,0.7,DPD,30625,17,4,"Mon,Tue,Wed,Thu",0.5,2411.061264600283
0.5,0.7,DPD,30627,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,1478.635796516449
0.5,0.7,DPD,30629,3,3,"Mon,Tue,Thu",0.6666666666666666,1427.9980327068672
0.5,0.7,DPD,30655,14,3,"Tue,Fri,Sat",0.6666666666666666,1659.8178737959424
0.5,0.7,DPD,30657,4,3,"Mon,Tue,Fri",0.6666666666666666,2437.944652637464
0.5,0.7,DPD,30659,30,4,"Tue,Thu,Fri,Sat",0.3333333333333333,1815.2062220382736
0.5,0.7,DPD,30823,7,3,"Mon,Wed,Sat",0.6666666666666666,2691.3046320684634
0.5,0.7,DPD,30826,13,3,"Tue,Thu,Sat",0.5,2710.5372727173417
0.5,0.7,DPD,30827,2,2,"Wed,Sat",1.0,1861.3381540286705
0.5,0.7,DPD,30851,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,1828.568632020522
0.5,0.7,DPD,30853,11,3,"Tue,Wed,Sat",0.6666666666666666,1962.7074819023585
0.5,0.7,DPD,30855,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,9651.557570967712
0.5,0.7,DPD,30880,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,4599.747731017023
0.5,0.7,DPD,30890,7,3,"Mon,Wed,Sat",0.6666666666666666,4511.013403806372
0.5,0.7,DPD,30900,2,2,"Wed,Sat",1.0,4137.16145946414
0.5,0.7,DPD,30916,13,3,"Tue,Thu,Sat",0.5,3623.339787258749
0.5,0.7,DPD,30926,6,3,"Mon,Wed,Fri",0.5,4006.466295966256
0.5,0.7,DPD,30938,13,3,"Tue,Thu,Sat",0.5,3671.059589557672
0.5,0.7,DPD,30952,1,2,"Tue,Fri",1.0,2565.5487021306726
0.5,0.7,DPD,30966,0,2,"Mon,Thu",1.0,2164.77806897074
