raumtyp_8,raumtyp_8_name,n_clusters_x_provider,n_unique_clusters,mean_saving_pct,median_saving_pct,std_saving_pct,ci_lo_95,ci_hi_95,mean_routes_delta_pct,mean_distance_delta_pct,total_eur_saved,total_baseline_cost_eur
2,Zentrumsnah hochverdichtete Wohnnutzung,14,2,9.32270247618138,8.433439935768437,5.449304443458714,6.7850935682308275,12.29771248226726,-5.375623639510764,-14.702632263386047,8152.18,100602.91999999998
5,Städtisch mit gewerblicher Prägung,14,2,15.369804764850901,15.868468255938769,6.513672755104626,12.110078024378362,18.731036680761196,-9.127747963324099,-23.234942794836687,16441.43,136512.96000000002
3,Zentrumsnah verdichtete Mischnutzung,21,3,14.686059619354783,13.917205811960542,8.206733723309272,11.181096044814396,18.144293955044624,-8.724438875183385,-21.755831215389232,14778.690000000002,121240.23999999999
4,Städtisch mit Verdichtungsansätzen,56,8,15.214293948460371,13.389022444675462,8.771799817701899,12.928721137556792,17.455425623113722,-6.8828492417223925,-22.616412174554615,48293.229999999996,396694.95999999996
7,Umland dörflich mit geringem gewerblichem Einfluss,63,9,23.361652067979154,23.900972905581394,10.18415044278299,20.80014110123177,25.960000005418646,-12.016588107144187,-30.43021116006615,100842.3,467894.05
8,Umland dörflich ohne gewerblichen Einfluss,56,8,19.1221426579505,18.327033464678763,9.435735457315223,16.798813992661916,21.642035227191037,-7.811228631709584,-27.733491008601796,52309.81999999999,308363.5
6,Umland Verstädtert,28,4,15.506107381526077,16.18530185900118,6.582205678743723,13.099146836449544,17.788863128791416,-4.3895463266126535,-23.066520331107363,30172.76,220433.44
